Heading,Link,Intro,Subheading,Definitions,Example,List_item,table_item,Image_url
python||Access Tuple Items,https://www.w3schools.com/python/python_tuples_access.asp,,"['Access Tuple Items', 'Negative Indexing', 'Range of Indexes', 'Range of Negative Indexes', 'Check if Item Exists']","['You can access tuple items by referring to the index number, inside square \nbrackets:', 'Negative indexing means start from the end.-1 refers to the last item, \n-2 refers to the second last item etc.', 'You can specify a range of indexes by specifying where to start and where to \nend the range.When specifying a range, the return value will be a new tuple with the \nspecified items.By leaving out the start value, the range will start at the first item:By leaving out the end value, the range will go on to the end of the list:', 'Specify negative indexes if you want to start the search from the end of the \ntuple:', 'To determine if a specified item is present in a tuple use the in keyword:']","['\nthistuple = (""apple"", ""banana"", ""cherry"")\nprint(thistuple[1])\n', '\nthistuple = (""apple"", ""banana"", ""cherry"")\nprint(thistuple[-1])\n', '\nthistuple = (""apple"", ""banana"", ""cherry"", ""orange"", ""kiwi"", ""melon"", ""mango"")\nprint(thistuple[2:5])\n &&&&&& \nthistuple = (""apple"", ""banana"", ""cherry"", ""orange"", ""kiwi"", ""melon"", ""mango"")\nprint(thistuple[:4])\n &&&&&& \nthistuple = (""apple"", ""banana"", ""cherry"", ""orange"", ""kiwi"", ""melon"", ""mango"")\nprint(thistuple[2:])\n', '\nthistuple = (""apple"", ""banana"", ""cherry"", ""orange"", ""kiwi"", ""melon"", ""mango"")\nprint(thistuple[-4:-1])\n', '\nthistuple = (""apple"", ""banana"", ""cherry"")\n  if ""apple"" in thistuple:\xa0 print(""Yes, \'apple\' is in the fruits \n  tuple"")']",[''],[],[]
python||Update Tuples,https://www.w3schools.com/python/python_tuples_update.asp,,"['Change Tuple Values', 'Add Items', 'Remove Items']","['Tuples are unchangeable, meaning that you cannot change, add, or remove items once the tuple is created.But there are some workarounds.', 'Once a tuple is created, you cannot change its values. Tuples are unchangeable, \nor immutable as it also is called.But there is a workaround. You can convert the tuple into a list, change the \nlist, and convert the list back into a tuple.', 'Since tuples are immutable, they do not have a build-in \nappend() method, but \nthere are other ways to add items to a tuple.1. Convert into a list: Just like the workaround for changing a tuple, you can convert it into a list, add your item(s), and convert it back into a tuple.2. Add tuple to a tuple. You are allowed to add tuples to \ntuples, so if you want to add one item, (or many), create a new tuple with the \nitem(s), and add it to the existing tuple:', 'Tuples are unchangeable, so you cannot remove items \nfrom it, but you can use the same workaround as we used for changing and adding tuple items:Or you can delete the tuple completely:']","['\n  x = (""apple"", ""banana"", ""cherry"")y = list(x)y[1] = ""kiwi""x = \n  tuple(y)print(x)', '\n  thistuple = (""apple"", ""banana"", ""cherry"")y = list(thistuple)y.append(""orange"")\n  thistuple = \n  tuple(y) &&&&&& \n  thistuple = (""apple"", ""banana"", ""cherry"")y = (""orange"",)thistuple += y\nprint(thistuple)', '\n  thistuple = (""apple"", ""banana"", ""cherry"")y = list(thistuple)y.remove(""apple"")\n  thistuple = \n  tuple(y) &&&&&& \nthistuple = (""apple"", ""banana"", ""cherry"")\n  del\nthistupleprint(thistuple)\n  #this will raise an error because the tuple no longer exists']",[''],[],[]
python||Unpack Tuples,https://www.w3schools.com/python/python_tuples_unpack.asp,,"['Unpacking a Tuple', '']","['When we create a tuple, we normally assign values to it. This is called ""packing"" a tuple:But, in Python, we are also allowed to extract the values back into variables. This is called ""unpacking"":', 'If the number of variables is less than the number of values, you can add an * to the variable name and the\nvalues will be assigned to the variable as a list:If the asterisk is added to another variable name than the last,\nPython will assign values to the variable until the number of values left matches the number of variables left.']","['\nfruits = (""apple"", ""banana"", ""cherry"")\n &&&&&& \nfruits = (""apple"", ""banana"", ""cherry"")\n\n(green, yellow, red) = fruits\n\nprint(green)\nprint(yellow)\nprint(red)\n', '\nfruits = (""apple"", ""banana"", ""cherry"", ""strawberry"", ""raspberry"")\n\n(green, yellow, *red) = fruits\n\nprint(green)\nprint(yellow)\nprint(red)\n &&&&&& \nfruits = (""apple"", ""mango"", ""papaya"", ""pineapple"", ""cherry"")\n\n(green, *tropic, red) = fruits\n\nprint(green)\nprint(tropic)\nprint(red)\n']",[''],[],[]
python||Loop Tuples,https://www.w3schools.com/python/python_tuples_loop.asp,,"['Loop Through a Tuple', 'Loop Through the Index Numbers', 'Using a While Loop']","['You can loop through the tuple items by using a for loop.Learn more about for loops in our Python For Loops Chapter.', 'You can also loop through the tuple items by referring to their index number.Use the range() and len() functions to create a suitable iterable.', 'You can loop through the list items by using a while loop.Use the len() function to determine the length of the tuple,\nthen start at 0 and loop your way through the tuple items by refering to their indexes.Remember to increase the index by 1 after each iteration.Learn more about while loops in our \nPython While Loops Chapter.']","['\nthistuple = (""apple"", ""banana"", ""cherry"")\n  for x in thistuple:\xa0 print(x)', '\nthistuple = (""apple"", ""banana"", ""cherry"")\nfor i in range(len(thistuple)):\n\xa0 print(thistuple[i])', '\nthistuple = (""apple"", ""banana"", ""cherry"")\ni = 0\nwhile i < len(thistuple):\n\xa0 print(thistuple[i])\n\xa0 i = i + 1\n']",[''],[],[]
python||Join Tuples,https://www.w3schools.com/python/python_tuples_join.asp,,"['Join Two Tuples', 'Multiply Tuples']","['To join two or more tuples you can use the + \noperator:', 'If you want to multiply the content of a tuple a given number of times, you can use the * \noperator:']","['\n  tuple1 = (""a"", ""b"" , ""c"")tuple2 = (1, 2, 3)\n  tuple3 = tuple1 + tuple2\n  print(tuple3)', '\n  fruits = (""apple"", ""banana"", ""cherry"")mytuple = fruits * 2\n  print(mytuple)']",[''],[],[]
python||Tuple Methods,https://www.w3schools.com/python/python_tuples_methods.asp,,['Tuple Methods'],['Python has two built-in methods that you can use on tuples.'],[''],[''],['Method|||Description|||&&&count()|||Returns the number of times a specified value occurs in a tuple|||&&&index()|||Searches the tuple for a specified value and returns the position of where it was found|||&&&'],[]
python||Tuple Exercises,https://www.w3schools.com/python/python_tuples_exercises.asp,,[],"['Now you have learned a lot about tuples, and how to use them in Python.Are you ready for a test?Try to insert the missing part to make the code work as expected:Go to the Exercise section and test all of our Python Tuple Exercises:\nPython Tuple Exercises\n']",[],[''],[],[]
python||Sets,https://www.w3schools.com/python/python_sets.asp,,"['Set', 'Set Items', 'Unordered', 'Unchangeable', 'Duplicates Not Allowed', 'Get the Length of a Set', 'Set Items - Data Types', 'type()', 'The set() Constructor', 'Python Collections (Arrays)']","['Sets are used to store multiple items in a single variable.Set is one of 4 built-in data types in Python used to store collections of \ndata, the other 3 are List, \nTuple, and Dictionary, all with different qualities and usage.A set is a collection which is unordered, unchangeable*, and unindexed.Sets are written with curly brackets.', 'Set items are unordered, unchangeable, and do not allow duplicate values.', 'Unordered means that the items in a set do not have a defined order.Set items can appear in a different order every time you use them, \nand cannot be referred to by index or key.', 'Set items are unchangeable, meaning that we cannot change the items after the set has been created.', 'Sets cannot have two items with the same value.', 'To determine how many items a set has, use the len() \nfunction.', 'Set items can be of any data type:A set can contain different data types:', ""From Python's perspective, sets are defined as objects with the data type 'set':"", 'It is also possible to use the set() \nconstructor to make a set.', 'There are four collection data types in the Python programming language:When choosing a collection type, it is useful to understand the properties of that type. Choosing the right type for a particular data set could mean retention of meaning, and, it could mean an increase in efficiency or security.']","['\nthisset = {""apple"", ""banana"", ""cherry""}print(thisset)', '\n  thisset = {""apple"", ""banana"", ""cherry"", ""apple""}\n  print(thisset)\n', '\n  thisset = {""apple"", ""banana"", ""cherry""}\n  print(len(thisset))', '\n  set1 = {""apple"", ""banana"", ""cherry""}\n  set2 = {1, 5, 7, 9, 3}\n  set3 = {True, False, False} &&&&&& \n  set1 = {""abc"", 34, True, 40, ""male""}', '\nmyset = {""apple"", ""banana"", ""cherry""}\nprint(type(myset))\n', '\nthisset = set((""apple"", ""banana"", ""cherry"")) # note the double round-brackets\nprint(thisset)', '', '', '', '']","['Python Collections (Arrays)###&&&|||List is a collection which is ordered and changeable. Allows duplicate members.|||Tuple is a collection which is ordered and unchangeable. Allows duplicate members.|||Set is a collection which is unordered, unchangeable*, and unindexed. No duplicate members.|||Dictionary is a collection which is ordered** |||and changeable. No duplicate members.|||']",[],[]
python||Sets,https://www.w3schools.com/python/python_sets.asp,,"['Set', 'Set Items', 'Unordered', 'Unchangeable', 'Duplicates Not Allowed', 'Get the Length of a Set', 'Set Items - Data Types', 'type()', 'The set() Constructor', 'Python Collections (Arrays)']","['Sets are used to store multiple items in a single variable.Set is one of 4 built-in data types in Python used to store collections of \ndata, the other 3 are List, \nTuple, and Dictionary, all with different qualities and usage.A set is a collection which is unordered, unchangeable*, and unindexed.Sets are written with curly brackets.', 'Set items are unordered, unchangeable, and do not allow duplicate values.', 'Unordered means that the items in a set do not have a defined order.Set items can appear in a different order every time you use them, \nand cannot be referred to by index or key.', 'Set items are unchangeable, meaning that we cannot change the items after the set has been created.', 'Sets cannot have two items with the same value.', 'To determine how many items a set has, use the len() \nfunction.', 'Set items can be of any data type:A set can contain different data types:', ""From Python's perspective, sets are defined as objects with the data type 'set':"", 'It is also possible to use the set() \nconstructor to make a set.', 'There are four collection data types in the Python programming language:When choosing a collection type, it is useful to understand the properties of that type. Choosing the right type for a particular data set could mean retention of meaning, and, it could mean an increase in efficiency or security.']","['\nthisset = {""apple"", ""banana"", ""cherry""}print(thisset)', '\n  thisset = {""apple"", ""banana"", ""cherry"", ""apple""}\n  print(thisset)\n', '\n  thisset = {""apple"", ""banana"", ""cherry""}\n  print(len(thisset))', '\n  set1 = {""apple"", ""banana"", ""cherry""}\n  set2 = {1, 5, 7, 9, 3}\n  set3 = {True, False, False} &&&&&& \n  set1 = {""abc"", 34, True, 40, ""male""}', '\nmyset = {""apple"", ""banana"", ""cherry""}\nprint(type(myset))\n', '\nthisset = set((""apple"", ""banana"", ""cherry"")) # note the double round-brackets\nprint(thisset)', '', '', '', '']","['Python Collections (Arrays)###&&&|||List is a collection which is ordered and changeable. Allows duplicate members.|||Tuple is a collection which is ordered and unchangeable. Allows duplicate members.|||Set is a collection which is unordered, unchangeable*, and unindexed. No duplicate members.|||Dictionary is a collection which is ordered** |||and changeable. No duplicate members.|||']",[],[]
python||Access Set Items,https://www.w3schools.com/python/python_sets_access.asp,,"['Access Items', 'Change Items']","['You cannot access items in a set by referring to an index or a key.But you can loop through the set items using a for \nloop, or ask if a specified value is present in a set, by using the\nin keyword.', '']","['\n  thisset = {""apple"", ""banana"", ""cherry""}for x in thisset:\xa0 print(x) &&&&&& \n  thisset = {""apple"", ""banana"", ""cherry""}print(""banana"" \n  in thisset)', '']",[''],[],[]
python||Add Set Items,https://www.w3schools.com/python/python_sets_add.asp,,"['Add Items', 'Add Sets', 'Add Any Iterable']","['To add one item to a set use the add() \nmethod.', 'To add items from another set into the current set, use the update() \nmethod.', 'The object in the update() method does not have \nto be a set, it can be any iterable object (tuples, lists, dictionaries etc.).']","['\n  thisset = {""apple"", ""banana"", ""cherry""}\n  thisset.add(""orange"")print(thisset)', '\n  thisset = {""apple"", ""banana"", ""cherry""}tropical = {""pineapple"", ""mango"", ""papaya""}\n  thisset.update(tropical)\nprint(thisset)', '\n  thisset = {""apple"", ""banana"", ""cherry""}\n  mylist = [""kiwi"", ""orange""]\n  thisset.update(mylist)\nprint(thisset)']",[''],[],[]
python||Remove Set Items,https://www.w3schools.com/python/python_sets_remove.asp,,['Remove Item'],"['To remove an item in a set, use the remove(), or the discard() method.You can also use the pop() method to remove \nan item, but this method will remove the last item. Remember that sets \nare unordered, so you will not know what item that gets removed.The return value of the pop() method is the \nremoved item.']","['\n  thisset = {""apple"", ""banana"", ""cherry""}\n  thisset.remove(""banana"")\n  print(thisset) &&&&&& \n  thisset = {""apple"", ""banana"", ""cherry""}\n  thisset.discard(""banana"")\n  print(thisset) &&&&&& \n  thisset = {""apple"", ""banana"", ""cherry""}\n  x =\n  thisset.pop()print(x)\n  print(thisset) &&&&&& \n  thisset = {""apple"", ""banana"", ""cherry""}\n  thisset.clear()\n  print(thisset) &&&&&& \n  thisset = {""apple"", ""banana"", ""cherry""}\n  del\n  thisset\n  print(thisset)']",[''],[],[]
python||Loop Sets,https://www.w3schools.com/python/python_sets_loop.asp,,['Loop Items'],['You can loop through the set items by using a for \nloop:'],"['\n  thisset = {""apple"", ""banana"", ""cherry""}for x in thisset:\xa0 print(x)']",[''],[],[]
python||Join Sets,https://www.w3schools.com/python/python_sets_join.asp,,"['Join Two Sets', 'Keep ONLY the Duplicates', 'Keep All, But NOT the Duplicates']","['There are several ways to join two or more sets in Python.You can use the union() method that returns a new set containing all items from both sets,\nor the update() method that inserts all the items from one set into another:', 'The intersection_update() method will keep only the items that are present in both sets.The intersection() method will return a new set, that only contains the items that are present in both sets.', 'The symmetric_difference_update() method will \nkeep only the elements that are NOT present in both sets.The symmetric_difference() method will return a new set,\nthat contains only the elements that are NOT present in both sets.']","['\n  set1 = {""a"", ""b"" , ""c""}set2 = {1, 2, 3}\n  set3 = set1.union(set2)print(set3) &&&&&& \n  set1 = {""a"", ""b"" , ""c""}set2 = {1, 2, 3}\n  set1.update(set2)print(set1)', '\n  x = {""apple"", ""banana"", ""cherry""}y = {""google"", ""microsoft"", ""apple""}\nx.intersection_update(y)print(x) &&&&&& \n  x = {""apple"", ""banana"", ""cherry""}y = {""google"", ""microsoft"", ""apple""}\nz = x.intersection(y)print(z)', '\n  x = {""apple"", ""banana"", ""cherry""}y = {""google"", ""microsoft"", ""apple""}\nx.symmetric_difference_update(y)print(x) &&&&&& \n  x = {""apple"", ""banana"", ""cherry""}y = {""google"", ""microsoft"", ""apple""}\nz = x.symmetric_difference(y)print(z)']",[''],[],[]
python||Set Methods,https://www.w3schools.com/python/python_sets_methods.asp,,['Set Methods'],['Python has a set of built-in methods that you can use on sets.'],[''],[''],"['Method|||Description|||&&&add()|||Adds an element to the \n  set|||&&&clear()|||Removes all the \n  elements from the set|||&&&copy()|||Returns a copy of the set|||&&&difference()|||Returns a set \n    containing the difference between two or more sets|||&&&difference_update()|||Removes the \n    items in this set that are also included in another, specified set|||&&&discard()|||Remove the specified \n  item|||&&&intersection()|||Returns a set, \n    that is the intersection of two other sets|||&&&intersection_update()|||\n  Removes the items in this set that are not present in other, specified set(s)|||&&&isdisjoint()|||Returns whether \n    two sets have a intersection or not|||&&&issubset()|||Returns whether \n    another set contains this set or not|||&&&issuperset()|||Returns whether \n  this set contains another set or not|||&&&pop()|||Removes an element from the \n  set|||&&&remove()|||Removes the specified element|||&&&symmetric_difference()|||Returns \n    a set with the symmetric differences of two sets|||&&&symmetric_difference_update()|||\n  inserts the symmetric differences from this set and another|||&&&union()|||Return a set containing \n    the union of sets|||&&&update()|||Update the set with the \n  union of this set and others|||&&&']",[]
python||Set Exercises,https://www.w3schools.com/python/python_sets_exercises.asp,,[],"['Now you have learned a lot about sets, and how to use them in Python.Are you ready for a test?Try to insert the missing part to make the code work as expected:', 'Go to the Exercise section and test all of our Python Set Exercises:\nPython Set Exercises\n']",[],[''],[],[]
python||Dictionaries,https://www.w3schools.com/python/python_dictionaries.asp,,"['Dictionary', 'Dictionary Items', 'Ordered or Unordered?', 'Changeable', 'Duplicates Not Allowed', 'Dictionary Length', 'Dictionary Items - Data Types', 'type()', 'Python Collections (Arrays)']","['Dictionaries are used to store data values in key:value pairs.A dictionary is a collection which is ordered*, changeable and do not \nallow duplicates.Dictionaries are written with curly brackets, and have keys and values:', 'Dictionary items are ordered, changeable, and does not allow duplicates.Dictionary items are presented in key:value pairs, and can be referred to by \nusing the key name.', 'When we say that dictionaries are ordered, it means that the items have a defined order, and that order will not change.Unordered means that the items does not \nhave a defined order, you cannot refer to an item by using an index.', 'Dictionaries are changeable, meaning that we can change, add or remove items after the \ndictionary has been created.', 'Dictionaries cannot have two items with the same key:', 'To determine how many items a dictionary has, use the \nlen() function:', 'The values in dictionary items can be of any data type:', ""From Python's perspective, dictionaries are defined as objects with the data type 'dict':"", 'There are four collection data types in the Python programming language:When choosing a collection type, it is useful to understand the properties of that type. Choosing the right type for a particular data set could mean retention of meaning, and, it could mean an increase in efficiency or security.']","['\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}\nprint(thisdict)\n', '\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}\nprint(thisdict[""brand""])\n', '\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964,\xa0 ""year"": 2020\n}\nprint(thisdict)', '\nprint(len(thisdict))\n', '\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""electric"": False,\n\xa0\xa0""year"": 1964,\xa0 ""colors"": [""red"", ""white"", ""blue""]\n} ', '\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}\nprint(type(thisdict))', '', '', '']","['Python Collections (Arrays)###&&&|||List is a collection which is ordered and changeable. Allows duplicate members.|||Tuple is a collection which is ordered and unchangeable. Allows duplicate members.|||Set is a collection which is unordered, |||unchangeable*, and unindexed. No duplicate members.|||Dictionary is a collection which is ordered** and changeable. No duplicate members.|||']",[],[]
python||Dictionaries,https://www.w3schools.com/python/python_dictionaries.asp,,"['Dictionary', 'Dictionary Items', 'Ordered or Unordered?', 'Changeable', 'Duplicates Not Allowed', 'Dictionary Length', 'Dictionary Items - Data Types', 'type()', 'Python Collections (Arrays)']","['Dictionaries are used to store data values in key:value pairs.A dictionary is a collection which is ordered*, changeable and do not \nallow duplicates.Dictionaries are written with curly brackets, and have keys and values:', 'Dictionary items are ordered, changeable, and does not allow duplicates.Dictionary items are presented in key:value pairs, and can be referred to by \nusing the key name.', 'When we say that dictionaries are ordered, it means that the items have a defined order, and that order will not change.Unordered means that the items does not \nhave a defined order, you cannot refer to an item by using an index.', 'Dictionaries are changeable, meaning that we can change, add or remove items after the \ndictionary has been created.', 'Dictionaries cannot have two items with the same key:', 'To determine how many items a dictionary has, use the \nlen() function:', 'The values in dictionary items can be of any data type:', ""From Python's perspective, dictionaries are defined as objects with the data type 'dict':"", 'There are four collection data types in the Python programming language:When choosing a collection type, it is useful to understand the properties of that type. Choosing the right type for a particular data set could mean retention of meaning, and, it could mean an increase in efficiency or security.']","['\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}\nprint(thisdict)\n', '\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}\nprint(thisdict[""brand""])\n', '\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964,\xa0 ""year"": 2020\n}\nprint(thisdict)', '\nprint(len(thisdict))\n', '\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""electric"": False,\n\xa0\xa0""year"": 1964,\xa0 ""colors"": [""red"", ""white"", ""blue""]\n} ', '\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}\nprint(type(thisdict))', '', '', '']","['Python Collections (Arrays)###&&&|||List is a collection which is ordered and changeable. Allows duplicate members.|||Tuple is a collection which is ordered and unchangeable. Allows duplicate members.|||Set is a collection which is unordered, |||unchangeable*, and unindexed. No duplicate members.|||Dictionary is a collection which is ordered** and changeable. No duplicate members.|||']",[],[]
python||Access Dictionary Items,https://www.w3schools.com/python/python_dictionaries_access.asp,,"['Accessing Items', 'Get Keys', 'Get Values', 'Get Items', 'Check if Key Exists']","['You can access the items of a dictionary by referring to its key name, inside \nsquare brackets:There is also a method called get() that will give you the same result:', 'The keys() method will return a list of all the keys in the dictionary.The list of the keys is a view of the dictionary, meaning that any \nchanges done to the dictionary will be reflected in the keys list.', 'The values() method will return a list of all the values in the dictionary.The list of the values is a view of the dictionary, meaning that any \nchanges done to the dictionary will be reflected in the values list.', 'The items() method will return each item in a dictionary, as tuples in a list.The returned list is a view of the items of the dictionary, meaning that any \nchanges done to the dictionary will be reflected in the items list.', 'To determine if a specified key is present in a dictionary use the in keyword:']","['\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}x = thisdict[""model""]\n &&&&&& \n  x = thisdict.get(""model"")\n', '\n  x = thisdict.keys() &&&&&& \n  car = {""brand"": ""Ford"",""model"": ""Mustang"",""year"": 1964}\nx = car.keys()print(x) #before the changecar[""color""] = \n  ""white""print(x) #after the change', '\n  x = thisdict.values() &&&&&& \n  car = {""brand"": ""Ford"",""model"": ""Mustang"",""year"": 1964}\nx = car.values()print(x) #before the changecar[""year""] \n  = 2020print(x) #after the change &&&&&& \n  car = {""brand"": ""Ford"",""model"": ""Mustang"",""year"": 1964}\nx = car.values()print(x) #before the changecar[""color""] \n  = ""red""print(x) #after the change', '\n  x = thisdict.items() &&&&&& \n  car = {""brand"": ""Ford"",""model"": ""Mustang"",""year"": 1964}\nx = car.items()print(x) #before the changecar[""year""] \n  = 2020print(x) #after the change &&&&&& \n  car = {""brand"": ""Ford"",""model"": ""Mustang"",""year"": 1964}\nx = car.items()print(x) #before the changecar[""color""] \n  = ""red""print(x) #after the change', '\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}\n  if ""model"" in thisdict:\xa0 print(""Yes, \'model\' is \n  one of the keys in the thisdict dictionary"")']",[''],[],[]
python||Change Dictionary Items,https://www.w3schools.com/python/python_dictionaries_change.asp,,"['Change Values', 'Update Dictionary']","['You can change the value of a specific item by referring to its key name:', 'The update() method will update the dictionary with the items from the given \nargument.The argument must be a dictionary, or an iterable object with key:value pairs.']","['\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}thisdict[""year""] = 2018\n', '\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}thisdict.update({""year"": 2020})']",[''],[],[]
python||Add Dictionary Items,https://www.w3schools.com/python/python_dictionaries_add.asp,,"['Adding Items', 'Update Dictionary']","['Adding an item to the dictionary is done by using a new index key and assigning a value to it:', 'The update() method will update the dictionary with the items from \na given \nargument. If the item does not exist, the item will be added.The argument must be a dictionary, or an iterable object with key:value pairs.']","['\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}thisdict[""color""] = ""red""print(thisdict)\n', '\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}thisdict.update({""color"": \n  ""red""})']",[''],[],[]
python||Remove Dictionary Items,https://www.w3schools.com/python/python_dictionaries_remove.asp,,['Removing Items'],['There are several methods to remove items from a dictionary:'],"['\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}thisdict.pop(""model"")\n  print(thisdict) &&&&&& \nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}thisdict.popitem()\n  print(thisdict) &&&&&& \nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}del thisdict[""model""]print(thisdict) &&&&&& \nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}del thisdictprint(thisdict) #this will cause an error because ""thisdict"" \n  no longer exists. &&&&&& \nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}thisdict.clear()print(thisdict)']",[''],[],[]
python||Loop Dictionaries,https://www.w3schools.com/python/python_dictionaries_loop.asp,,['Loop Through a Dictionary'],"['You can loop through a dictionary by using a\nfor loop.When looping through a dictionary, the return value are the keys of \nthe dictionary, but there are methods to return the values as well.']","['\n  for x in thisdict:\xa0 print(x) &&&&&& \n  for x in thisdict:\xa0 print(thisdict[x]) &&&&&& \n  for x in thisdict.values():\xa0 print(x) &&&&&& \n  for x in thisdict.keys():\xa0 print(x) &&&&&& \n  for x, y in thisdict.items():\xa0 print(x, y)']",[''],[],[]
python||Copy Dictionaries,https://www.w3schools.com/python/python_dictionaries_copy.asp,,['Copy a Dictionary'],"['You cannot copy a dictionary simply by typing dict2 = \ndict1, because: dict2 will only be a \nreference to dict1, and changes made in\ndict1 will automatically also be made in\ndict2.There are ways to make a copy, one way is to use the built-in Dictionary \nmethod \ncopy().Another way to make a copy is to use the built-in function \ndict().']","['\nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}mydict \n  = thisdict.copy()\n  print(mydict)\n &&&&&& \nthisdict =\t{\n\xa0\xa0""brand"": ""Ford"",\n\xa0\xa0""model"": ""Mustang"",\n\xa0\xa0""year"": 1964\n}mydict \n  = dict(thisdict)\n  print(mydict)']",[''],[],[]
python||Nested Dictionaries,https://www.w3schools.com/python/python_dictionaries_nested.asp,,['Nested Dictionaries'],"['A dictionary can contain dictionaries, this is called nested \ndictionaries.Or, if you want to add three dictionaries into a new \ndictionary:']","['\n  myfamily = {\xa0 ""child1"" : {\xa0\xa0\xa0 ""name"" : ""Emil"",\n  \xa0\xa0\xa0 ""year"" : 2004\xa0 },\xa0 ""child2"" : {\xa0\xa0\xa0 \n  ""name"" : ""Tobias"",\xa0\xa0\xa0 ""year"" : 2007\xa0 },\xa0 \n  ""child3"" : {\xa0\xa0\xa0 ""name"" : ""Linus"",\n  \xa0\xa0\xa0 ""year"" : 2011\xa0 }}  &&&&&& \n  child1 = {\xa0 ""name"" : ""Emil"",\xa0 ""year"" : 2004}child2 = {\xa0 \n  ""name"" : ""Tobias"",\xa0 ""year"" : 2007}child3 = {\xa0 ""name"" : ""Linus"",\xa0 \n  ""year"" : 2011}myfamily = {\xa0 ""child1"" : child1,\xa0 \n  ""child2"" : child2,\xa0 ""child3"" : child3}']",[''],[],[]
python||Dictionary Methods,https://www.w3schools.com/python/python_dictionaries_methods.asp,,['Dictionary Methods'],['Python has a set of built-in methods that you can use on dictionaries.'],[''],[''],"[""Method|||Description|||&&&clear()|||Removes all the elements from the dictionary|||&&&copy()|||Returns a copy of the dictionary|||&&&fromkeys()|||Returns a dictionary with the specified keys and value|||&&&get()|||Returns the value of the specified key|||&&&items()|||Returns a list containing a tuple for each key value pair|||&&&keys()|||Returns a list containing the dictionary's keys|||&&&pop()|||Removes the element with the specified key|||&&&popitem()|||Removes the last \n  inserted key-value pair|||&&&setdefault()|||Returns the value of the specified key. If the key does not exist: insert the key, with the specified value|||&&&update()|||Updates the dictionary with the specified key-value pairs|||&&&values()|||Returns a list of all the values in the dictionary|||&&&""]",[]
python||Dictionary Exercises,https://www.w3schools.com/python/python_dictionaries_exercises.asp,,[],"['Now you have learned a lot about dictionaries, and how to use them in Python.Are you ready for a test?Try to insert the missing part to make the code work as expected:', 'Go to the Exercise section and test all of our Python Dictionary Exercises:\nPython Dictionary Exercises\n']",[],[''],[],[]
