Heading,Link,Intro,Subheading,Definitions,Example,List_item,table_item,Image_url
css||Fonts,https://www.w3schools.com/css/css_font.asp,Choosing the right font for your website is important!,"['Font Selection is Important', 'Generic Font Families', 'Difference Between Serif and Sans-serif Fonts', 'Some Font Examples', 'The CSS font-family Property']","['Choosing the right font has a huge impact on how the readers experience a \nwebsite.The right font can create a strong identity for your brand.Using a font that is easy to read is important. The font adds \nvalue to your text. It is also important to choose the correct color and text size \nfor the font.', 'In CSS there are five generic font families:All the different font names belong to one of the generic font families.\xa0', 'In CSS, we use the font-family property to specify the font of a text.Tip: The font-family property should hold several font names as a ""fallback"" system, \nto ensure maximum compatibility between browsers/operating systems. Start with the font you want, and end with a generic family \n(to let the \nbrowser pick a similar font in the generic family, if no other fonts are \navailable). The font names should be separated with comma. Read more about \nfallback fonts in the next chapter.', '', '']","['', '', '', '', '']",[''],['Generic Font Family|||Examples of Font Names|||&&&Serif|||Times New Roman\nGeorgia\nGaramond\n|||&&&Sans-serif|||Arial\nVerdana\nHelvetica\n|||&&&Monospace|||Courier New\nLucida Console\nMonaco\n|||&&&Cursive|||Brush Script MT\nLucida Handwriting\n|||&&&Fantasy|||Copperplate\nPapyrus\n|||&&&'],['serif.gif']
css||Fonts,https://www.w3schools.com/css/css_font.asp,Choosing the right font for your website is important!,"['Font Selection is Important', 'Generic Font Families', 'Difference Between Serif and Sans-serif Fonts', 'Some Font Examples', 'The CSS font-family Property']","['Choosing the right font has a huge impact on how the readers experience a \nwebsite.The right font can create a strong identity for your brand.Using a font that is easy to read is important. The font adds \nvalue to your text. It is also important to choose the correct color and text size \nfor the font.', 'In CSS there are five generic font families:All the different font names belong to one of the generic font families.\xa0', 'In CSS, we use the font-family property to specify the font of a text.Tip: The font-family property should hold several font names as a ""fallback"" system, \nto ensure maximum compatibility between browsers/operating systems. Start with the font you want, and end with a generic family \n(to let the \nbrowser pick a similar font in the generic family, if no other fonts are \navailable). The font names should be separated with comma. Read more about \nfallback fonts in the next chapter.', '', '']","['', '', '', '', '']",[''],['Generic Font Family|||Examples of Font Names|||&&&Serif|||Times New Roman\nGeorgia\nGaramond\n|||&&&Sans-serif|||Arial\nVerdana\nHelvetica\n|||&&&Monospace|||Courier New\nLucida Console\nMonaco\n|||&&&Cursive|||Brush Script MT\nLucida Handwriting\n|||&&&Fantasy|||Copperplate\nPapyrus\n|||&&&'],['serif.gif']
css||Web Safe Fonts,https://www.w3schools.com/css/css_font_websafe.asp,,"['What are Web Safe Fonts?', 'Fallback Fonts', 'Best Web Safe Fonts for HTML and CSS', 'Arial (sans-serif)', 'Verdana (sans-serif)', 'Helvetica (sans-serif)', 'Tahoma (sans-serif)', 'Trebuchet MS (sans-serif)', 'Times New Roman (serif)', 'Georgia (serif)', 'Garamond (serif)', 'Courier New (monospace)', 'Brush Script MT (cursive)']","['Web safe fonts are fonts that are universally installed across all browsers and devices.', 'However, there are no 100% completely web safe fonts. There is always a \nchance that a font is not found or is not installed properly.Therefore, it is very important to always use fallback fonts.This means that you should add a list of similar ""backup fonts"" in \nthe font-family \nproperty. If the \nfirst font does not work, the browser will try the next one, and the next one, and so on. \nAlways end the list with a generic font family name.', 'The following list are the best web safe fonts for HTML and CSS: ', 'Arial is the most widely used font for both online and printed media. Arial \nis also the default font in Google Docs.Arial is one of the safest web fonts, and it is available on all major operating systems.', 'Verdana is a very popular font. Verdana is easily readable even for small font sizes.', 'The Helvetica font is loved by designers. It is suitable for many types of business.', 'The Tahoma font has less space between the characters.', 'Trebuchet MS was designed by Microsoft in 1996. Use this font carefully. Not \nsupported by all mobile operating systems.', 'Times New Roman is one of the most recognizable fonts in the world. It looks \nprofessional and is used in many newspapers and ""news"" websites. It is also the \nprimary font for Windows devices and applications.', 'Georgia is an elegant serif font. It is very readable at different font sizes, so it is a good candidate for mobile-responsive design.', 'Garamond is a classical font used for many printed books. It has a timeless \nlook and good readability.', 'Courier New is the most widely used monospace serif font. \nCourier New is often used with coding displays, and many email providers \nuse it as their default font. Courier New is also the standard font for movie \nscreenplays.', 'The Brush Script MT font was designed to mimic handwriting.\nIt is elegant and sophisticated, but can be hard to read. Use it carefully.']","['\np {font-family: Tahoma, Verdana, sans-serif;}', '\nLorem ipsum dolor sit amet\nLorem ipsum dolor sit amet.\n0 1 2 3 4 5 6 7 8 9\n', '\nLorem ipsum dolor sit amet\nLorem ipsum dolor sit amet.\n0 1 2 3 4 5 6 7 8 9\n', '\nLorem ipsum dolor sit amet\nLorem ipsum dolor sit amet.\n0 1 2 3 4 5 6 7 8 9\n', '\nLorem ipsum dolor sit amet\nLorem ipsum dolor sit amet.\n0 1 2 3 4 5 6 7 8 9\n', '\nLorem ipsum dolor sit amet\nLorem ipsum dolor sit amet.\n0 1 2 3 4 5 6 7 8 9\n', '\nLorem ipsum dolor sit amet\nLorem ipsum dolor sit amet.\n0 1 2 3 4 5 6 7 8 9\n', '\nLorem ipsum dolor sit amet\nLorem ipsum dolor sit amet.\n0 1 2 3 4 5 6 7 8 9\n', '\nLorem ipsum dolor sit amet\nLorem ipsum dolor sit amet.\n0 1 2 3 4 5 6 7 8 9\n', '\nLorem ipsum dolor sit amet\nLorem ipsum dolor sit amet.\n0 1 2 3 4 5 6 7 8 9\n', '', '', '']",['Best Web Safe Fonts for HTML and CSS###&&&|||Arial (sans-serif)|||Verdana (sans-serif)|||Helvetica (sans-serif)|||Tahoma (sans-serif)|||Trebuchet MS (sans-serif)|||Times New Roman (serif)|||Georgia (serif)|||Garamond (serif)|||Courier New (monospace)|||Brush Script MT (cursive)|||'],[],[]
css||Font Fallbacks,https://www.w3schools.com/css/css_font_fallbacks.asp,,"['Commonly Used Font Fallbacks', 'Serif Fonts', 'Sans-Serif Fonts', 'Monospace Fonts', 'Cursive Fonts', 'Fantasy Fonts']","['Below are some commonly used font fallbacks, organized by the 5 generic font families:', '', '', '', '', '']","['', '', '', '', '', '']",['Commonly Used Font Fallbacks###&&&|||Serif|||Sans-serif|||Monospace|||Cursive|||Fantasy|||'],"['font-family|||Example text|||Code|||&&&""Times New Roman"", Times, serif|||This is a Heading\nThis is a paragraph.|||Try it|||&&&Georgia, serif|||This is a Heading\nThis is a paragraph.|||Try it|||&&&Garamond, serif|||This is a Heading\nThis is a paragraph.|||Try it|||&&&', 'font-family|||Example text|||Code|||&&&Arial, Helvetica, sans-serif|||This is a Heading\nThis is a paragraph.|||Try it|||&&&Tahoma, Verdana, sans-serif|||This is a Heading\nThis is a paragraph.|||Try it|||&&&""Trebuchet MS"", Helvetica, sans-serif|||This is a Heading\nThis is a paragraph.|||Try it|||&&&Georgia, Verdana, sans-serif|||This is a Heading\nThis is a paragraph.|||Try it|||&&&', 'font-family|||Example text|||Code|||&&&""Courier New"", Courier, monospace|||This is a Heading\nThis is a paragraph.|||Try it|||&&&', 'font-family|||Example text|||Code|||&&&""Brush Script MT"", cursive|||This is a Heading\nThis is a paragraph.|||Try it|||&&&', 'font-family|||Example text|||Code|||&&&Copperplate, Papyrus, fantasy|||This is a Heading\nThis is a paragraph.|||Try it|||&&&']",[]
css||Font Style,https://www.w3schools.com/css/css_font_style.asp,,"['Font Style', 'Font Weight', 'Font Variant']","['The font-style property is mostly used to specify italic text.This property has three values:', 'The font-weight property specifies the weight of a font:', 'The font-variant property specifies whether or not a text should \nbe displayed in a small-caps font.In a small-caps font, all lowercase letters are converted to uppercase \nletters. However, the converted uppercase letters appears in a smaller font size \nthan the original uppercase letters in the text.']","['\np.normal {\xa0\xa0font-style: normal;}\np.italic {\xa0\xa0font-style: italic;}\np.oblique {\xa0 font-style: oblique;}', '\np.normal {\xa0 font-weight: normal;}\np.thick {\xa0 font-weight: bold;}', '']","['Font Style###&&&|||normal - The text is shown normally|||italic - The text is shown in italics|||oblique - The text is ""leaning""|||(oblique is very similar to italic, but less supported)|||']",[],[]
css||Font Size,https://www.w3schools.com/css/css_font_size.asp,,"['Font Size', 'Set Font Size With Pixels', 'Set Font Size With Em']","['The font-size property sets the size of the text.Being able to manage the text size is important in web design. However, you \nshould not use font size adjustments to make paragraphs look like headings, or \nheadings look like paragraphs.Always use the proper HTML tags, like <h1> - <h6> for headings and <p> for \nparagraphs.The font-size value can be  \nan absolute, or relative size.Absolute size:Relative size:', 'Setting the text size with pixels gives you full control over the text size:Tip: If you use pixels, you can still use the zoom tool to resize the entire page.', 'To allow users to resize the text (in the browser menu), many \ndevelopers use em instead of pixels.1em is equal to the current font size. The default text size in browsers is \n16px. So, the default size of 1em is 16px.The size can be calculated from pixels to em using this formula: pixels/16=emIn the example above, the text size in em is the same as the previous example \nin pixels. However, with the em size, it is possible to adjust the text size \nin all browsers.Unfortunately, there is still a problem with older versions \nof Internet Explorer. \nThe text becomes larger than it should \nwhen made larger, and smaller than it should when made smaller.\n\nUse a Combination of Percent and Em\nThe solution that works in all browsers, is to set a default font-size in \npercent for the <body> element:\n\nExample\n\nbody {\xa0 font-size: 100%;}\nh1 {\xa0 font-size: 2.5em;}\nh2 {\xa0\xa0font-size: 1.875em;}\np {\xa0 font-size: 0.875em;}\nTry it Yourself »\n\nOur code now works great! It shows the same text size in \nall browsers, and allows all browsers to zoom or resize the text!\n\nResponsive Font Size\nThe text size can be set with a vw unit, which means the ""viewport width"".\nThat way the text size will follow the size of the browser window:\n\nHello World\nResize the browser window to see how the font size scales.\n\n\nExample\n\n<h1 style=""font-size:10vw"">Hello World</h1>\n\nTry it Yourself »\n\n\nViewport is the browser window size. 1vw = 1% of viewport width. If the viewport is 50cm wide, 1vw is 0.5cm.\n\n\n\n❮ Previous\nNext ❯\n\n\n\n', 'The solution that works in all browsers, is to set a default font-size in \npercent for the <body> element:Our code now works great! It shows the same text size in \nall browsers, and allows all browsers to zoom or resize the text!', 'The text size can be set with a vw unit, which means the ""viewport width"".That way the text size will follow the size of the browser window:']","['\nh1 {\xa0\xa0font-size: 40px;}\nh2 {\xa0\xa0font-size: 30px;}\np {\xa0\xa0font-size: 14px;}', '\nh1 {\xa0 font-size: 2.5em; /* 40px/16=2.5em */}\nh2 {\xa0\xa0font-size: 1.875em; /* 30px/16=1.875em */\n}\np {\xa0 font-size: 0.875em; /* 14px/16=0.875em */} &&&&&& \nbody {\xa0 font-size: 100%;}\nh1 {\xa0 font-size: 2.5em;}\nh2 {\xa0\xa0font-size: 1.875em;}\np {\xa0 font-size: 0.875em;}', '']",['Font Size###Font Size###&&&|||Sets the text to a specified size|||Does not allow a user to change the text size in all browsers (bad for accessibility reasons)|||Absolute size is useful when the physical size of the output is known|||&&&|||Sets the size relative to surrounding elements|||Allows a user to change the text size in browsers|||'],[],[]
css||Google Fonts,https://www.w3schools.com/css/css_font_google.asp,,"['Google Fonts', 'How To Use Google Fonts', 'Use Multiple Google Fonts', 'Styling Google Fonts', 'Enabling Font Effects']","['If you do not want to use any of the standard fonts in HTML, you can use Google Fonts.Google Fonts are free to use, and have more than 1000 fonts to choose from.', 'Just add a special style sheet link in the <head> section and then refer to the font in the CSS.For a list of all available Google Fonts, visit our How To - Google Fonts Tutorial.', 'To use multiple Google fonts, just separate the font names with a pipe \ncharacter (|), like this:', 'Of course you can style Google Fonts as you like, with CSS!', 'Google have also enabled different font effects that you can use.First add effect=effectname to the Google API, \nthen add a special class name to the element that is going to use the special \neffect. The class name always starts with font-effect- \nand ends with the effectname.To request multiple font effects, just separate the effect names with a pipe character \n(|), like this:']","['\n  <head><link rel=""stylesheet"" \n  href=""https://fonts.googleapis.com/css?family=Sofia""><style>body {\xa0 \n  font-family: ""Sofia"", sans-serif;}</style></head> &&&&&& \nSofia Font\nLorem ipsum dolor sit amet.\n123456790\n &&&&&& \n  <head><link rel=""stylesheet"" \n  href=""https://fonts.googleapis.com/css?family=Trirong""><style>body {\xa0 \n  font-family: ""Trirong"", serif;}</style></head> &&&&&& \nTrirong Font\nLorem ipsum dolor sit amet.\n123456790\n &&&&&& \n  <head><link rel=""stylesheet"" \n  href=""https://fonts.googleapis.com/css?family=Audiowide""><style>body {\xa0 \n  font-family: ""Audiowide"", sans-serif;}</style></head>', '\nAudiowide Font\nLorem ipsum dolor sit amet.\n123456790\n', '\n  <head><link rel=""stylesheet"" \n  href=""https://fonts.googleapis.com/css?family=Audiowide|Sofia|Trirong""><style>\n  h1.a {font-family: ""Audiowide"", sans-serif;}h1.b {font-family: ""Sofia"", \n  sans-serif;}h1.c {font-family: ""Trirong"", serif;}</style></head>', '\nAudiowide Font\nSofia Font\nTrirong Font\n', '\n  <head><link rel=""stylesheet"" \n  href=""https://fonts.googleapis.com/css?family=Sofia""><style>body {\xa0 \n  font-family: ""Sofia"", sans-serif;\xa0 font-size: 30px;\xa0 \n  text-shadow: 3px 3px 3px #ababab;}</style></head>', '\nSofia Font\nLorem ipsum dolor sit amet.\n123456790']",[''],[],[]
css||Great Font Pairings,https://www.w3schools.com/css/css_font_pairings.asp,Great font pairings are essential to great design.,"['Font Pairing Rules', 'Georgia and Verdana', 'Helvetica and Garamond', 'Popular Google Font Pairings', 'Merriweather and Open Sans', 'Ubuntu and Lora', 'Abril Fatface and Poppins', 'Cinzel and Fauna One', 'Fjalla One and Libre Baskerville', 'Space Mono and Muli', 'Spectral and Rubik', 'Oswald and Noto Sans']","['Here are some basic rules to create great font pairings:It is always safe to find font pairings that complement one another.A great font combination should harmonize, without being too similar or too different.A font superfamily is a set of fonts designed to work well together. So, using different fonts within the same superfamily is safe. For example, the Lucida superfamily contains the following fonts: Lucida \nSans, Lucida Serif, Lucida Typewriter Sans, Lucida Typewriter Serif and Lucida Math.Two fonts that are too similar will often conflict. However, contrasts, done \nthe right way, brings out the best in each font.Example: Combining serif with sans serif is a well known combination.A strong superfamily includes both serif and sans serif variations of the same font (e.g. Lucida and Lucida Sans).One font should be the boss. This establishes a hierarchy for the fonts on \nyour page. This can be achieved by varying the size, weight and color.Below, we have shown some popular font pairings that will suit many brands and contexts.', 'Georgia and Verdana is a classic combination. It also sticks to the web safe font standards:', 'Helvetica and Garamond is another classic combination that uses web safe fonts:', 'If you do not want to use standard fonts in HTML, you can use Google Fonts.Google Fonts are free to use, and have more than 1000 fonts to choose from.Below are some popular Google Web Font Pairings.', 'For a list of all free Google Fonts, visit our How To - Google Fonts Tutorial.', '', '', '', '', '', '', '']","['\n  body {\xa0 background-color: black;\xa0 font-family: Verdana, \n  sans-serif;\xa0 font-size: 16px;\xa0 color: gray; }h1 \n  {\xa0 font-family: Georgia, serif;\xa0 font-size: 60px;\xa0 \n  color: white;}', '\nBeautiful Norway\nNorway has a total area of 385,252 square \nkilometers and a population of 5,438,657 (December 2020). Norway is bordered by Sweden, Finland and Russia to the north-east, and the Skagerrak to the south, with Denmark on the other side.\nNorway has beautiful mountains, glaciers and stunning fjords. Oslo, the capital, is a city of green spaces and museums. Bergen, with colorful wooden houses, is the starting point for cruises to the dramatic Sognefjord. Norway is also known for fishing, hiking and skiing.\n', '\nBeautiful Norway\nNorway has a total area of 385,252 square \nkilometers and a population of 5,438,657 (December 2020). Norway is bordered by Sweden, Finland and Russia to the north-east, and the Skagerrak to the south, with Denmark on the other side.\nNorway has beautiful mountains, glaciers and stunning fjords. Oslo, the capital, is a city of green spaces and museums. Bergen, with colorful wooden houses, is the starting point for cruises to the dramatic Sognefjord. Norway is also known for fishing, hiking and skiing.\n', '\nBeautiful Norway\nNorway has a total area of 385,252 square \nkilometers and a population of 5,438,657 (December 2020). Norway is bordered by Sweden, Finland and Russia to the north-east, and the Skagerrak to the south, with Denmark on the other side.\nNorway has beautiful mountains, glaciers and stunning fjords. Oslo, the capital, is a city of green spaces and museums. Bergen, with colorful wooden houses, is the starting point for cruises to the dramatic Sognefjord. Norway is also known for fishing, hiking and skiing.\n', '\nBeautiful Norway\nNorway has a total area of 385,252 square \nkilometers and a population of 5,438,657 (December 2020). Norway is bordered by Sweden, Finland and Russia to the north-east, and the Skagerrak to the south, with Denmark on the other side.\nNorway has beautiful mountains, glaciers and stunning fjords. Oslo, the capital, is a city of green spaces and museums. Bergen, with colorful wooden houses, is the starting point for cruises to the dramatic Sognefjord. Norway is also known for fishing, hiking and skiing.\n', '\nBeautiful Norway\nNorway has a total area of 385,252 square \nkilometers and a population of 5,438,657 (December 2020). Norway is bordered by Sweden, Finland and Russia to the north-east, and the Skagerrak to the south, with Denmark on the other side.\nNorway has beautiful mountains, glaciers and stunning fjords. Oslo, the capital, is a city of green spaces and museums. Bergen, with colorful wooden houses, is the starting point for cruises to the dramatic Sognefjord. Norway is also known for fishing, hiking and skiing.\n', '\nBeautiful Norway\nNorway has a total area of 385,252 square \nkilometers and a population of 5,438,657 (December 2020). Norway is bordered by Sweden, Finland and Russia to the north-east, and the Skagerrak to the south, with Denmark on the other side.\nNorway has beautiful mountains, glaciers and stunning fjords. Oslo, the capital, is a city of green spaces and museums. Bergen, with colorful wooden houses, is the starting point for cruises to the dramatic Sognefjord. Norway is also known for fishing, hiking and skiing.\n', '\nBeautiful Norway\nNorway has a total area of 385,252 square \nkilometers and a population of 5,438,657 (December 2020). Norway is bordered by Sweden, Finland and Russia to the north-east, and the Skagerrak to the south, with Denmark on the other side.\nNorway has beautiful mountains, glaciers and stunning fjords. Oslo, the capital, is a city of green spaces and museums. Bergen, with colorful wooden houses, is the starting point for cruises to the dramatic Sognefjord. Norway is also known for fishing, hiking and skiing.\n', '\nBeautiful Norway\nNorway has a total area of 385,252 square \nkilometers and a population of 5,438,657 (December 2020). Norway is bordered by Sweden, Finland and Russia to the north-east, and the Skagerrak to the south, with Denmark on the other side.\nNorway has beautiful mountains, glaciers and stunning fjords. Oslo, the capital, is a city of green spaces and museums. Bergen, with colorful wooden houses, is the starting point for cruises to the dramatic Sognefjord. Norway is also known for fishing, hiking and skiing.\n', '\nBeautiful Norway\nNorway has a total area of 385,252 square \nkilometers and a population of 5,438,657 (December 2020). Norway is bordered by Sweden, Finland and Russia to the north-east, and the Skagerrak to the south, with Denmark on the other side.\nNorway has beautiful mountains, glaciers and stunning fjords. Oslo, the capital, is a city of green spaces and museums. Bergen, with colorful wooden houses, is the starting point for cruises to the dramatic Sognefjord. Norway is also known for fishing, hiking and skiing.\n', '', '']",[''],[],[]
css||Font Property,https://www.w3schools.com/css/css_font_shorthand.asp,,"['The CSS Font Property', 'All CSS Font Properties']","['To shorten the code, it is also possible to specify all the individual font properties in one property.The font property is a shorthand property for:Note: The font-size and font-family\nvalues are required. If one of the other values is missing, their default value are used.', '']","['\n    p.a\n {\n    \xa0\n font: 20px Arial, sans-serif;\n }\n\n p.b\n {\n    \xa0\n font: italic small-caps bold 12px/30px Georgia, serif;\n }\n', '']",['The CSS Font Property###&&&|||font-style|||font-variant|||font-weight|||font-size/line-height|||font-family|||'],['Property|||Description|||&&&font|||Sets all the font properties in one declaration|||&&&font-family|||Specifies the font family for text|||&&&font-size|||Specifies the font size of text|||&&&font-style|||Specifies the font style for text|||&&&font-variant|||Specifies whether or not a text should be displayed in a small-caps font|||&&&font-weight|||Specifies the weight of a font|||&&&'],[]
css||Icons,https://www.w3schools.com/css/css_icons.asp,"Icons can easily be added to your HTML page, by using an icon library.","['How To Add Icons', 'Font Awesome Icons', 'Bootstrap Icons', 'Google Icons']","['The simplest way to add an icon to your HTML page, is with an icon library, \nsuch as Font Awesome.Add the name of the specified icon class to any inline HTML element (like <i> or \n<span>).All the icons in the icon libraries below, are scalable vectors that can \nbe customized with CSS (size, color, shadow, etc.)', 'To use the Font Awesome icons, go to \nfontawesome.com, sign in, and get a code to add in the <head> section of your HTML page:Read more about how to get started with Font Awesome in our \nFont \nAwesome 5 tutorial.Note: No downloading or installation is required!', 'To use the Bootstrap glyphicons, add the following line inside the <head> section of your HTML page:Note: No downloading or installation is required!', 'To use the Google icons, add the following line inside the <head> section of your HTML page:Note: No downloading or installation is required!']","['\n<!DOCTYPE html><html><head>\n  <script src=""https://kit.fontawesome.com/a076d05399.js"" crossorigin=""anonymous""></script>\n</head><body><i class=""fas fa-cloud""></i><i  class=""fas fa-heart""></i><i class=""fas fa-car""></i><i class=""fas fa-file""></i>\n<i class=""fas fa-bars""></i>\n</body></html>\n', '\n  <!DOCTYPE html><html><head>\n     <link rel=""stylesheet"" href=""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css""></head><body>\n<i class=""glyphicon glyphicon-cloud""></i><i class=""glyphicon  glyphicon-remove""></i><i class=""glyphicon glyphicon-user""></i><i  class=""glyphicon glyphicon-envelope""></i><i class=""glyphicon glyphicon-thumbs-up""></i>\n  </body></html>\n', '', '']",[''],[],[]
css||Links,https://www.w3schools.com/css/css_link.asp,"With CSS, links can be styled in many different ways.","['Styling Links', 'Text Decoration', 'Background Color', 'Link Buttons', 'More Examples']","['Links can be styled with any CSS property (e.g. color, font-family, \nbackground, etc.).In addition, links can be styled \ndifferently depending on what state they are in.The four links states are: When setting the style for several link states, there are some order rules:', 'The text-decoration property is mostly used to remove underlines from links:', 'The background-color property can be used to specify a background color for links:', 'This example demonstrates a more advanced example where we combine several CSS properties to display links as boxes/buttons:', '']","['\n   a {\xa0\xa0color: hotpink;} &&&&&& \n/* unvisited link */a:link {\xa0 color: red;}/* visited \nlink */a:visited {\xa0 color: green;}/* mouse over link */\na:hover {\xa0\xa0color: hotpink;}/* selected link */a:active {\n  \xa0\ncolor: blue;}', '\na:link {\xa0 text-decoration: none;}\na:visited {\xa0 text-decoration: none;}\na:hover {\xa0\xa0text-decoration: underline;}\na:active {\xa0\xa0text-decoration: underline;}', '\na:link {\xa0\xa0background-color: yellow;}\na:visited {\xa0 background-color: cyan;}\na:hover {\xa0\xa0background-color: lightgreen;}\na:active {\xa0\xa0background-color: hotpink;}\xa0\n', '\na:link, a:visited {\xa0\xa0background-color: #f44336;\xa0 \ncolor: white;\xa0 padding: 14px 25px;\xa0\xa0text-align: center; \xa0\xa0text-decoration: none;\xa0\xa0display: inline-block;}a:hover, a:active {\xa0\xa0background-color: red;}', '\n  a.one:link {color: #ff0000;}a.one:visited {color: #0000ff;}a.one:hover \n  {color: #ffcc00;}a.two:link {color: #ff0000;}a.two:visited {color: \n  #0000ff;}a.two:hover {font-size: 150%;}a.three:link {color: \n  #ff0000;}a.three:visited {color: #0000ff;}a.three:hover {background: \n  #66ff66;}a.four:link {color: #ff0000;}a.four:visited {color: \n  #0000ff;}a.four:hover {font-family: monospace;}a.five:link {color: \n  #ff0000; text-decoration: none;}a.five:visited {color: #0000ff; \n  text-decoration: none;}a.five:hover {text-decoration: underline;} &&&&&& \n  a:link, a:visited {\xa0 background-color: white;\xa0 color: black;\xa0 \n  border: 2px solid green;\xa0 padding: 10px 20px;\xa0 text-align: \n  center;\xa0 text-decoration: none;\xa0 display: inline-block;}a:hover, a:active \n  {\xa0 background-color: green;\xa0 color: white;} &&&&&& \n  <span style=""cursor: auto"">auto</span><br><span style=""cursor: \n  crosshair"">crosshair</span><br><span style=""cursor: \n  default"">default</span><br><span style=""cursor: e-resize"">e-resize</span><br>\n  <span style=""cursor: help"">help</span><br><span style=""cursor: \n  move"">move</span><br><span style=""cursor: n-resize"">n-resize</span><br>\n  <span style=""cursor: ne-resize"">ne-resize</span><br><span style=""cursor: \n  nw-resize"">nw-resize</span><br><span style=""cursor: \n  pointer"">pointer</span><br><span style=""cursor: progress"">progress</span><br>\n  <span style=""cursor: s-resize"">s-resize</span><br><span style=""cursor: \n  se-resize"">se-resize</span><br><span style=""cursor: sw-resize"">sw-resize</span><br>\n  <span style=""cursor: text"">text</span><br><span style=""cursor: \n  w-resize"">w-resize</span><br><span style=""cursor: wait"">wait</span>']","['Styling Links###Styling Links###&&&|||a:link - a normal, unvisited link|||a:visited - a link the user has visited|||a:hover - a link when the user mouses over it|||a:active - a link the moment it is clicked|||&&&|||a:hover MUST come after a:link and a:visited|||a:active MUST come after a:hover|||']",[],[]
css||Lists,https://www.w3schools.com/css/css_list.asp,,"['HTML Lists and CSS List Properties', 'Different List Item Markers', 'An Image as The List Item Marker', 'Position The List Item Markers', 'Remove Default Settings', 'List - Shorthand property', 'Styling List With Colors', 'More Examples', 'All CSS List Properties']","['In HTML, there are two main types of lists:The CSS list properties allow you to:', 'The list-style-type property specifies the type of list item \nmarker.The following example shows some of the available list item markers: Note: Some of the values are for unordered lists, and some for ordered lists.', 'The list-style-image property specifies an image as the list \nitem marker:', 'The list-style-position property specifies the position of the list-item markers \n(bullet points).""list-style-position: outside;"" means that the bullet points will be outside \nthe list item. The start of each line of a list item will be aligned vertically. \nThis is default:""list-style-position: inside;"" means that the bullet points will be inside \nthe list item. As it is part of the list item, it will be part of the text and \npush the text at the start:', 'The list-style-type:none property can also be \nused to remove the markers/bullets. Note that the list also has default margin \nand padding. To remove this, add margin:0 and padding:0 to <ul> or <ol>:', 'The list-style property is a shorthand property. It is used to set all the \nlist properties in one declaration:When using the shorthand property, the order of the property values are:If one of the property values above are missing, the default value for the \nmissing property will be inserted, if any.', 'We can also style lists with colors, to make them look a little more \ninteresting.Anything added to the <ol> or <ul> tag, affects the entire list, while \nproperties added to the <li> tag will affect the individual list items:', 'Customized list with a red left border\nThis example demonstrates how to create a list with a red left border.Full-width bordered list\nThis example demonstrates how to create a bordered list without bullets.All the different list-item markers for lists\nThis example demonstrates all the different list-item markers in CSS.', '']","['\nul.a {\xa0\xa0list-style-type: circle;}\nul.b {\xa0 list-style-type: square;}\n\nol.c {\xa0 list-style-type: upper-roman;}\nol.d {\xa0 list-style-type: lower-alpha;}', ""\nul\n{\n  \xa0 list-style-image: url('sqpurple.gif');\n}"", '\n  ul.a {\xa0 list-style-position: outside;}ul.b {\xa0\xa0list-style-position: inside;}', '\nul\n{\n  \xa0\nlist-style-type: none;\xa0 margin: 0;\xa0 \n  padding: 0;\n}', '\nul\n{\n  \xa0\nlist-style: square inside url(""sqpurple.gif"");\n}', '\nol {\xa0 background: #ff9999;\xa0 \npadding: 20px;}ul {\xa0 background: #3399ff;\xa0 \npadding: 20px;}ol li {\xa0 background: \n#ffe5e5;\xa0 padding: 5px;\xa0 \nmargin-left: 35px;}ul li {\xa0 background: \n#cce5ff;\xa0 margin: 5px;}', '\n\nCoffee\nTea\nCoca Cola\n\n\nCoffee\nTea\nCoca Cola\n\n', '', '']",[''],['Property|||Description|||&&&list-style|||Sets all the properties for a list in one declaration|||&&&list-style-image|||Specifies an image as the list-item marker|||&&&list-style-position|||Specifies the position of the list-item markers (bullet points)|||&&&list-style-type|||Specifies the type of list-item marker|||&&&'],[]
css||Tables,https://www.w3schools.com/css/css_table.asp,The look of an HTML table can be greatly improved with CSS:,"['Table Borders', 'Full-Width Table', 'Collapse Table Borders']","['To specify table borders in CSS, use the border property.The example below specifies a black border for <table>, <th>, and <td> elements:', 'The table above might seem small in some cases. If you need a table that should span the entire screen (full-width), add width: 100% to the \n<table> element:', 'The border-collapse property sets whether the table borders \nshould be collapsed into a single border:If you only want a border around the table, only specify the border property for \n<table>:']","['\ntable, th, td {\n\xa0\xa0border: 1px solid black;\n}\n', '\ntable {\n  \xa0\xa0width: 100%;\n}\n', '']",[''],['Company|||Contact|||Country|||&&&Alfreds Futterkiste|||Maria Anders|||Germany|||&&&Berglunds snabbköp|||Christina Berglund|||Sweden|||&&&Centro comercial Moctezuma|||Francisco Chang|||Mexico|||&&&Ernst Handel|||Roland Mendel|||Austria|||&&&Island Trading|||Helen Bennett|||UK|||&&&Königlich Essen|||Philip Cramer|||Germany|||&&&Laughing Bacchus Winecellars|||Yoshi Tannamuri|||Canada|||&&&Magazzini Alimentari Riuniti|||Giovanni Rovelli|||Italy|||&&&'],[]
