Heading,Link,Intro,Subheading,Definitions,Example,List_item,table_item,Image_url
php||mysqli connect_errno(),https://www.w3schools.com/php/func_mysqli_connect_errno.asp,,"['Definition and Usage', 'Syntax', 'Technical Details']","['The connect_errno / mysqli_connect_errno() function returns the error code from the last connection error, if any.', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\n// Check connectionif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . $mysqli -> connect_error;\xa0 \n  exit();\n  }?>\n', '\n<?php\n$con = mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\n// Check connection\n if (mysqli_connect_errno()) {\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\n  \xa0 \n  exit();}\n?>\n', '']",[''],['Return Value:|||&&&PHP Version:|||&&&'],[]
php||mysqli connect_error(),https://www.w3schools.com/php/func_mysqli_connect_error.asp,,"['Definition and Usage', 'Syntax', 'Technical Details']","['The connect_error / mysqli_connect_error() function returns the error description from the last connection error, if any.', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\n// Check connectionif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }?>\n', '\n<?php\n$con = mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\n// Check connection\n if (mysqli_connect_errno()) {\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\n  \xa0 \n  exit();}\n?>\n', '']",[''],['Return Value:|||&&&PHP Version:|||&&&'],[]
php||mysqli_data_seek(),https://www.w3schools.com/php/func_mysqli_data_seek.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The mysqli_data_seek() function adjusts the result pointer to an arbitrary row in the result-set.', '', '', '']","['\n<?php\n$con=mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\n // Check connection\n if (mysqli_connect_errno())\n\xa0\xa0{\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\n\xa0\xa0}$sql=""SELECT Lastname,Age FROM Persons ORDER BY Lastname"";\nif ($result=mysqli_query($con,$sql))\xa0 {\xa0 // Seek to row number 15\xa0 mysqli_data_seek($result,14);\xa0 // Fetch row\xa0 $row=mysqli_fetch_row($result);\xa0 printf (""Lastname: %s Age: %s\\n"", $row[0], $row[1]);\xa0 // Free result set\xa0 mysqli_free_result($result);}\nmysqli_close($con);\n?>\n', '', '', '']",[''],"['Parameter|||Description|||&&&result|||Required. Specifies a result set identifier returned by mysqli_query(), mysqli_store_result() or mysqli_use_result()|||&&&offset|||Required. Specifies the field offset. Must be between 0 and the total number of rows - 1|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||mysqli_debug(),https://www.w3schools.com/php/func_mysqli_debug.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The mysqli_debug() function is used to perform debugging operations.Note: In order to use this function, you must compile the \nMySQL client library to support debugging.', '', '', '']","['\n<?php\n mysqli_debug(""d:t:o,/temp/client.trace"");?>\n', '', '', '']",[''],"['Parameter|||Description|||&&&message|||Required. A string that represents the debugging operation to perform|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||mysqli dump_debug_info(),https://www.w3schools.com/php/func_mysqli_dump_debug_info.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The dump_debug_info() / mysqli_dump_debug_info() function dumps debugging info into the log.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\n  $mysqli -> dump_debug_info();?>\n', '\n<?php$con = mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\n mysqli_dump_debug_info($con);?>\n', '', '']",[''],"['Parameter|||Description|||&&&link|||Required. A link identifier returned by\n    connect() or\n    init()|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||mysqli errno(),https://www.w3schools.com/php/func_mysqli_errno.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The errno / mysqli_errno() function returns the last error code for the most recent function call, if any.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\nif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }// Perform a query, check for errorif (!$mysqli -> query(""INSERT INTO Persons (FirstName)\nVALUES (\'Glenn\')"")) {\xa0 echo(""Errorcode: "" . $mysqli -> errno);\n  }\n$mysqli -> close();?>\n', '\n<?php\n$con=mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\nif (mysqli_connect_errno()) {\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\n\xa0 exit();}// Perform a query, check for errorif (!mysqli_query($con,""INSERT INTO Persons (FirstName)\nVALUES (\'Glenn\')"")) {\xa0 echo(""Errorcode: "" . mysqli_errno($con));\n  }\xa0 \nmysqli_close($con);\n?>\n', '', '']",[''],"['Parameter|||Description|||&&&connection|||Required. Specifies the MySQL connection to use|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||mysqli error(),https://www.w3schools.com/php/func_mysqli_error.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The error / mysqli_error() function returns the last error description for the most recent function call, if any.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\nif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }// Perform a query, check for errorif (!$mysqli -> query(""INSERT INTO Persons (FirstName)\nVALUES (\'Glenn\')"")) {\xa0 echo(""Error description: "" . $mysqli -> error);\n  }\n$mysqli -> close();?>\n', '\n<?php\n$con=mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\nif (mysqli_connect_errno()) {\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\n\xa0 exit();}// Perform a query, check for errorif (!mysqli_query($con,""INSERT INTO Persons (FirstName)\nVALUES (\'Glenn\')"")) {\xa0 echo(""Error description: "" . mysqli_error($con));}\nmysqli_close($con);\n?>\n', '', '']",[''],"['Parameter|||Description|||&&&connection|||Required. Specifies the MySQL connection to use|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||mysqli error_list(),https://www.w3schools.com/php/func_mysqli_error_list.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The error_list / mysqli_error_list() function returns a list of errors from \nthe last executed command, if any.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\nif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }// Perform a query, check for errorif (!$mysqli -> query(""INSERT INTO Persons (FirstName)\nVALUES (\'Glenn\')"")) {\xa0 print_r($mysqli -> error_list);\n  }\n$mysqli -> close();?>\n', '\n<?php\n$con=mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\nif (mysqli_connect_errno())\xa0{\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\xa0 \n  exit();\n  }// Perform a query, check for errorif (!mysqli_query($con,""INSERT INTO Persons (FirstName)\nVALUES (\'Glenn\')"")) {\xa0 print_r(mysqli_error_list($con));}\nmysqli_close($con);\n?>\n', '', '']",[''],"['Parameter|||Description|||&&&connection|||Required. Specifies the MySQL connection to use|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||mysqli fetch_all(),https://www.w3schools.com/php/func_mysqli_fetch_all.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The fetch_all() / mysqli_fetch_all() function fetches all result rows and returns the \nresult-set as an associative array, a numeric array, or both.Note: This function is available only with MySQL Native Driver.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\nif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";$result \n  = \n  $mysqli -> query($sql);\n// Fetch all$result -> fetch_all(MYSQLI_ASSOC);// Free result set$result \n  -> free_result();\n$mysqli -> close();?>\n', '\n<?php\n$con = mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\n\n if (mysqli_connect_errno())\xa0{\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\xa0 \n  exit();\n  }\xa0$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\n $result = mysqli_query($con, $sql);// Fetch allmysqli_fetch_all($result, MYSQLI_ASSOC);\n// Free result setmysqli_free_result($result);\nmysqli_close($con);\n?>\n', '', '']",[''],"['Parameter|||Description|||&&&result|||Required. Specifies a result set identifier returned by mysqli_query(), mysqli_store_result() or mysqli_use_result()|||&&&resulttype|||Optional. Specifies what type of array that should be produced. Can be one of the following values:\nMYSQLI_ASSOC\nMYSQLI_NUM (this is default)\nMYSQLI_BOTH\n\n|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||mysqli fetch_array(),https://www.w3schools.com/php/func_mysqli_fetch_array.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The fetch_array() / mysqli_fetch_array() function fetches a result row as an associative array, a numeric array, or both.Note: Fieldnames returned from this function are case-sensitive.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\nif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";$result \n  = \n  $mysqli -> query($sql);\n// Numeric array\n $row = $result \n  -> fetch_array(MYSQLI_NUM);printf (""%s (%s)\\n"", $row[0], $row[1]);// Associative array\n $row = $result \n  -> fetch_array(MYSQLI_ASSOC);printf (""%s (%s)\\n"", $row[""Lastname""], $row[""Age""]);\n// Free result set$result \n  -> free_result();\n$mysqli -> close();?>\n', '\n<?php\n$con=mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\nif (mysqli_connect_errno()) {\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\xa0 \n  exit();\n  }$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\n $result = mysqli_query($con,$sql);// Numeric array\n $row = mysqli_fetch_array($result, MYSQLI_NUM);printf (""%s (%s)\\n"", $row[0], $row[1]);// Associative array\n $row = mysqli_fetch_array($result, MYSQLI_ASSOC);printf (""%s (%s)\\n"", $row[""Lastname""], $row[""Age""]);\n// Free result setmysqli_free_result($result);\nmysqli_close($con);\n?>\n', '', '']",[''],"['Parameter|||Description|||&&&result|||Required. Specifies a result set identifier returned by mysqli_query(), mysqli_store_result() or mysqli_use_result()|||&&&resulttype|||Optional. Specifies what type of array that should be produced. Can be one of the following values:\nMYSQLI_ASSOC\nMYSQLI_NUM\nMYSQLI_BOTH (this is default)\n\n|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||mysqli fetch_assoc(),https://www.w3schools.com/php/func_mysqli_fetch_assoc.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The fetch_assoc() / mysqli_fetch_assoc() function fetches a result row as an associative array.Note: Fieldnames returned from this function are case-sensitive.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\nif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\n  $result = $mysqli -> query($sql);\n// Associative array\n $row = $result \n  -> fetch_assoc();printf (""%s (%s)\\n"", $row[""Lastname""], $row[""Age""]);\n// Free result set$result \n  -> free_result();\n$mysqli -> close();?>\n', '\n<?php\n$con = mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\n if (mysqli_connect_errno()) {\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\n\xa0 exit();}$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\n $result = mysqli_query($con, $sql);// Associative array\n $row = mysqli_fetch_assoc($result);printf (""%s (%s)\\n"", $row[""Lastname""], $row[""Age""]);\n// Free result setmysqli_free_result($result);\nmysqli_close($con);\n?>\n', '', '']",[''],"['Parameter|||Description|||&&&result|||Required. Specifies a result set identifier returned by mysqli_query(), mysqli_store_result() or mysqli_use_result()|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||mysqli fetch_field(),https://www.w3schools.com/php/func_mysqli_fetch_field.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The fetch_field() / mysqli_fetch_field() function returns the next field (column) in the result-set, as an object.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\nif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\nif ($result = $mysqli -> query($sql)) {\n  \xa0 // Get field information for all fields\xa0 while ($fieldinfo = \n  $result -> fetch_field()) {\xa0\xa0\xa0 printf(""Name: %s\\n"", $fieldinfo -> name);\xa0\xa0\xa0 printf(""Table: %s\\n"", $fieldinfo -> table);\xa0\xa0\xa0 printf(""Max. Len: %d\\n"", $fieldinfo -> max_length);\n  \xa0\xa0}\xa0 $result \n  -> free_result();}\n$mysqli -> close();?>\n', '\n<?php\n$con = mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\nif (mysqli_connect_errno()) {\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\xa0 \n  exit();\n  }$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\nif ($result = mysqli_query($con, $sql)) {\xa0 // Get field information for all fields\xa0 while ($fieldinfo = mysqli_fetch_field($result)) {\xa0\xa0\xa0 printf(""Name: %s\\n"", $fieldinfo -> name);\xa0\xa0\xa0 printf(""Table: %s\\n"", $fieldinfo -> table);\xa0\xa0\xa0 printf(""max. Len: %d\\n"", $fieldinfo -> max_length);\n  \xa0\xa0}\xa0 mysqli_free_result($result);}\nmysqli_close($con);\n?>\n', '', '']",[''],"['Parameter|||Description|||&&&result|||Required. Specifies a result set identifier returned by mysqli_query(), mysqli_store_result() or mysqli_use_result()|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||mysqli fetch_field_direct(),https://www.w3schools.com/php/func_mysqli_fetch_field_direct.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The fetch_field_direct() / mysqli_fetch_field_direct() function returns meta-data for a single field in \na result-set, as an object.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\nif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\nif ($result = $mysqli -> query($sql)) {\n\xa0 // Get field information for \n  column ""Age""\xa0 $fieldinfo = $result -> fetch_field_direct(1);\n\xa0\xa0printf(""Name: %s\\n"", $fieldinfo -> name);\xa0\xa0printf(""Table: %s\\n"", $fieldinfo -> table);\n  \xa0\xa0printf(""Max. Len: %d\\n"", $fieldinfo -> max_length);\n  \xa0 $result \n  -> free_result();}\n$mysqli -> close();?>\n', '\n<?php\n$con = mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\nif (mysqli_connect_errno())\xa0{\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\xa0 \n  exit();\n  }$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\nif ($result = mysqli_query($con, $sql)) {\xa0 // Get field information for \n  column ""Age""\xa0 $fieldinfo = mysqli_fetch_field_direct($result, 1);\n\xa0 printf(""Name: %s\\n"", $fieldinfo -> name);\xa0 printf(""Table: %s\\n"", $fieldinfo -> table);\xa0 printf(""Max. Len: %d\\n"", $fieldinfo -> max_length);\n\xa0 mysqli_free_result($result);}\nmysqli_close($con);\n?>\n', '', '']",[''],"['Parameter|||Description|||&&&result|||Required. Specifies a result set identifier returned by mysqli_query(), mysqli_store_result() or mysqli_use_result()|||&&&fieldnr|||Required. Specifies the field number. Must be an integer from 0 to number of fields-1|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||mysqli fetch_fields(),https://www.w3schools.com/php/func_mysqli_fetch_fields.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The fetch_fields() / mysqli_fetch_fields() function returns an array of objects that represent the fields in a result-set.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\nif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\nif ($result = $mysqli -> query($sql)) {\n\xa0 // Get field information for all fields\xa0 $fieldinfo = \n  $result -> fetch_fields();\xa0 foreach ($fieldinfo as \n  $val) {\xa0\xa0\xa0 printf(""Name: %s\\n"", $val -> name);\xa0\xa0\xa0 printf(""Table: %s\\n"", $val -> table);\xa0\xa0\xa0 printf(""Max. Len: %d\\n"", $val -> max_length);\n  \xa0\xa0}\xa0 $result \n  -> free_result();}\n$mysqli -> close();?>\n', '\n<?php\n$con = mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\n\n if (mysqli_connect_errno()) {\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\xa0 \n  exit();\n  }$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\nif ($result = mysqli_query($con , $sql)) {\xa0 // Get field information for all fields\xa0 $fieldinfo = mysqli_fetch_fields($result);\xa0 foreach ($fieldinfo as $val) {\xa0\xa0\xa0 printf(""Name: %s\\n"", $val->name);\xa0\xa0\xa0 printf(""Table: %s\\n"", $val->table);\xa0\xa0\xa0 printf(""Max. Len: %d\\n"", $val->max_length);\n  \xa0\xa0}\xa0 mysqli_free_result($result);}\nmysqli_close($con);\n?>\n', '', '']",[''],"['Parameter|||Description|||&&&result|||Required. Specifies a result set identifier returned by mysqli_query(), mysqli_store_result() or mysqli_use_result()|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||lengths / mysqli_fetch_lengths(),https://www.w3schools.com/php/func_mysqli_fetch_lengths.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The lengths / mysqli_fetch_lengths() function returns the length of the fields of the current row in the result-set.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\nif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }$sql = ""SELECT * FROM Persons ORDER BY Lastname"";\nif ($result = $mysqli -> query($sql)) {\n  \xa0 $row = \n  $result -> fetch_row();\xa0 // Display field lengths\xa0 foreach ($result \n  -> lengths as $i => $val) {\xa0\xa0\xa0 printf(""Field %2d has length: %2d\\n"", $i + 1, $val);\xa0 }\n  \xa0 $result \n  -> free_result();}\n$mysqli -> close();?>\n', '\n<?php\n$con = mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\nif (mysqli_connect_errno()) {\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\xa0 \n  exit();\n  }$sql = ""SELECT * FROM Persons ORDER BY Lastname"";\nif ($result = mysqli_query($con, $sql)) {\xa0 $row = mysqli_fetch_row($result);\n  \xa0 // Display field lengths\xa0 foreach (mysqli_fetch_lengths($result) as $i => $val) {\xa0\xa0\xa0 printf(""Field %2d has length: %2d\\n"", $i+1, $val);\xa0 }\n\xa0 mysqli_free_result($result);}\nmysqli_close($con);\n?>\n', '', '']",[''],"['Parameter|||Description|||&&&result|||Required. Specifies a result set identifier returned by mysqli_query(), mysqli_store_result() or mysqli_use_result()|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||mysqli fetch_object(),https://www.w3schools.com/php/func_mysqli_fetch_object.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The fetch_object() / mysqli_fetch_object() function returns the current row of a result-set, as an object.Note: Fieldnames returned from this function are case-sensitive.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\nif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\nif ($result = $mysqli -> query($sql)) {\n  \xa0 while ($obj = $result -> fetch_object()) {\xa0\xa0\xa0 printf(""%s (%s)\\n"", $obj->Lastname, $obj->Age);\xa0 }\xa0 $result \n  -> free_result();}\n$mysqli -> close();?>\n', '\n<?php\n$con = mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\nif (mysqli_connect_errno()) {\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\n\xa0 exit();\xa0\xa0}$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\nif ($result = mysqli_query($con, $sql)) {\xa0 while ($obj = mysqli_fetch_object($result)) {\xa0\xa0\xa0 printf(""%s (%s)\\n"", $obj->Lastname, $obj->Age);\xa0 }\xa0 mysqli_free_result($result);}\nmysqli_close($con);\n?>\n', '', '']",[''],"['Parameter|||Description|||&&&result|||Required. Specifies a result set identifier returned by mysqli_query(), mysqli_store_result() or mysqli_use_result()|||&&&classname|||Optional. Specifies the name of the class to instantiate, set the properties of, and return|||&&&params|||Optional. Specifies an array of parameters to pass to the constructor for classname objects|||&&&', 'Return Value:|||&&&PHP Version:|||&&&Changelog:|||&&&']",[]
php||mysqli fetch_row(),https://www.w3schools.com/php/func_mysqli_fetch_row.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The fetch_row() / mysqli_fetch_row() function fetches one row from a result-set and returns it as an enumerated array.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\nif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\nif ($result = $mysqli -> query($sql)) {\xa0 while ($row = $result -> fetch_row()) {\xa0\xa0\xa0 printf (""%s (%s)\\n"", $row[0], $row[1]);\xa0 }\xa0 $result \n  -> free_result();}\n$mysqli -> close();?>\n', '\n<?php\n$con = mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\nif (mysqli_connect_errno())\xa0{\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\xa0 \n  exit();\n  }$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\nif ($result = mysqli_query($con, $sql)) {\xa0 // Fetch one and one row\xa0 while ($row = mysqli_fetch_row($result)) {\xa0\xa0\xa0 printf (""%s (%s)\\n"", $row[0], $row[1]);\xa0 }\xa0 mysqli_free_result($result);}\nmysqli_close($con);\n?>\n', '', '']",[''],"['Parameter|||Description|||&&&result|||Required. Specifies a result set identifier returned by mysqli_query(), mysqli_store_result() or mysqli_use_result()|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||mysqli field_count(),https://www.w3schools.com/php/func_mysqli_field_count.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The field_count() / mysqli_field_count() function returns the number of columns for the most recent query.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\nif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }$mysqli -> query(""SELECT * FROM Friends"");// Get number of columns - will return 3\n  $mysqli -> field_count();\n$mysqli -> close();?>\n', '\n<?php\n$con = mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\nif (mysqli_connect_errno())\xa0{\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\n\xa0 exit();}mysqli_query($con, ""SELECT * FROM Friends"");// Get number of columns - will return 3mysqli_field_count($con);\nmysqli_close($con);\n?>\n', '', '']",[''],"['Parameter|||Description|||&&&connection|||Required. Specifies the MySQL connection to use|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
php||mysqli field_seek(),https://www.w3schools.com/php/func_mysqli_field_seek.asp,,"['Definition and Usage', 'Syntax', 'Parameter Values', 'Technical Details']","['The field_seek() / mysqli_field_seek() function sets the field cursor to the given field offset.', '', '', '']","['\n<?php\n$mysqli = new mysqli(""localhost"",""my_user"",""my_password"",""my_db"");\nif ($mysqli -> connect_errno) {\n\xa0 echo ""Failed to connect to MySQL: "" . \n  $mysqli -> connect_error;\xa0 \n  exit();\n  }$sql = ""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\nif ($result = $mysqli -> query($sql)) {\n\xa0 // Get field information for \n  second column\xa0 $result = field_seek(1);\xa0 $fieldinfo = $result -> fetch_field();\n\xa0\xa0printf(""Name: %s\\n"", $fieldinfo -> name);\xa0\xa0printf(""Table: %s\\n"", $fieldinfo -> table);\n  \xa0\xa0printf(""Max. Len: %d\\n"", $fieldinfo -> max_length);\n  \xa0 $result \n  -> free_result();}\n$mysqli -> close();?>\n', '\n<?php\n$con = mysqli_connect(""localhost"",""my_user"",""my_password"",""my_db"");\nif (mysqli_connect_errno())\xa0{\n\xa0 echo ""Failed to connect to MySQL: "" . mysqli_connect_error();\n\xa0 exit();}$sql=""SELECT Lastname, Age FROM Persons ORDER BY Lastname"";\nif ($result = mysqli_query($con,$sql)) {\xa0 // Get field information for \n  second column\xa0 mysqli_field_seek($result, 1);\xa0 $fieldinfo = mysqli_fetch_field($result);\xa0 printf(""Name: %s\\n"", $fieldinfo -> name);\xa0 printf(""Table: %s\\n"", $fieldinfo -> table);\xa0 printf(""max. Len: %d\\n"", $fieldinfo -> max_length);\xa0 mysqli_free_result($result);}\nmysqli_close($con);\n?>\n', '', '']",[''],"['Parameter|||Description|||&&&result|||Required. Specifies a result set identifier returned by mysqli_query(), mysqli_store_result() or mysqli_use_result()|||&&&fieldnr|||Required. Specifies the field number. Must be an integer from 0 to number of fields-1|||&&&', 'Return Value:|||&&&PHP Version:|||&&&']",[]
