Heading,Link,Intro,Subheading,Definitions,Example,List_item,table_item,Image_url
java||Classes and Objects,https://www.w3schools.com/java/java_classes.asp,,"['Java Classes/Objects', 'Create a Class', 'Create an Object', 'Multiple Objects', 'Using Multiple Classes']","['Java is an object-oriented programming language.Everything in Java is associated with classes and objects, along with its attributes and \nmethods. For example: in real life, a car is an object. The car has attributes, such as weight and color, and \nmethods, such as drive and brake. A Class is like an object constructor, or a ""blueprint"" for creating objects.', 'To create a class, use the keyword class:', 'In Java, an object is created from a class. We have already created the class named \nMain, \nso now we can use this to create objects.To create an object of Main, \nspecify the class name, followed by the object name, and use the keyword new:', 'You can create multiple objects of one class:', 'You can also create an object of a class and access it in another class. This \nis often used for better organization of classes (one class has all the \nattributes and methods, while the other class holds the main() method (code to \nbe executed)). Remember that the name of the java file should match the class name. In this \nexample, we have created two files in the same directory/folder:When both files have been compiled:Run the Second.java file:And the output will be:']","['\nC:\\Users\\Your Name>javac Main.java\nC:\\Users\\Your Name>javac Second.java\n', '\nC:\\Users\\Your Name>java Second\n', '\n5', '', '']",['Using Multiple Classes###&&&|||Main.java|||Second.java|||'],[],[]
java||Class Attributes,https://www.w3schools.com/java/java_class_attributes.asp,,"['Java Class Attributes', 'Accessing Attributes', 'Modify Attributes', 'Multiple Objects', 'Multiple Attributes']","['In the previous chapter, we used the term ""variable"" for x in the example (as shown below). It is actually an \nattribute of the class. Or you could say that class attributes are variables within a class:', 'You can access attributes by creating an object of the class, and by using the dot syntax (.):The following example will create an object of the Main class, with the \nname myObj. We use the x \nattribute on the object to print its value:', ""You can also modify attribute values:Or override existing values:If you don't want the ability to override existing values, declare the attribute as final:"", 'If you create multiple objects of one class, you can change the attribute values in one object, without affecting the attribute values in the other:', 'You can specify as many attributes as you want:']","['', '', '', '', '']",[''],[],[]
java||Class Methods,https://www.w3schools.com/java/java_class_methods.asp,,"['Java Class Methods', 'Static vs. Non-Static', 'Access Methods With an Object', 'Using Multiple Classes']","[""You learned from the Java Methods chapter that methods are declared within a \nclass, and that they are used to perform certain actions:myMethod() prints a text (the action), when it is \ncalled. To \ncall a method, write the method's name followed by two parentheses () and a semicolon;"", 'You will often see Java programs that have either static or public \nattributes and methods.In the example above, we created a static \nmethod, which means that it can be accessed without creating an object of the class, \nunlike public, which can only be accessed by \nobjects:', '1) We created a custom Main class with the class keyword.2) We created the fullThrottle() and \nspeed() \nmethods in the Main class.3) The fullThrottle() method and the \nspeed() \nmethod will print out some text, when they are called.4) The speed() \nmethod accepts an int parameter called \nmaxSpeed - we \nwill use this in 8).5) In order to use the Main class and its \nmethods, we need to create an object of the \nMain Class.6) Then, go to the main() method, which you know by now is a built-in \nJava method that runs your program (any code inside main is executed).7) By using the new keyword we created an object with the name\nmyCar.8) Then, we call the fullThrottle() and \nspeed() \nmethods on the \nmyCar object, and run the program using the name of the object (myCar), followed by a dot (.), followed by the name of the method (fullThrottle(); and \nspeed(200);). \nNotice that we add an int parameter of 200 inside the \nspeed() method.', 'Like we specified in the Classes chapter, it is \na good practice to create an object of a class and access it in another class.Remember that the name of the java file should match the class name. In this \nexample, we have created two files in the same directory:When both files have been compiled:Run the Second.java file:And the output will be:']","['', '', '', '']",['Using Multiple Classes###&&&|||Main.java|||Second.java|||'],[],[]
java||Constructors,https://www.w3schools.com/java/java_constructors.asp,,"['Java Constructors', 'Constructor Parameters']","['A constructor in Java is a special method that is used to initialize objects. \nThe constructor is called when an object of a class is created. It can be used to \nset initial values for object attributes:', 'Constructors can also take parameters, which is used to initialize \nattributes.The following example adds an int y parameter \nto the constructor. \nInside the constructor we set x to y (x=y). When we call \nthe constructor, we pass a parameter to the constructor (5), which will set the value of \nx to 5:You can have as many parameters as you want:']","['', '']",[''],[],[]
java||Modifiers,https://www.w3schools.com/java/java_modifiers.asp,,"['Modifiers', 'Access Modifiers', 'Non-Access Modifiers', 'Final', 'Static', 'Abstract']","['By now, you are quite familiar with the public keyword that appears in almost \nall of our examples:The public keyword is an access modifier, \nmeaning that it is used to set the access level for classes, attributes, methods and \nconstructors.We divide modifiers into two groups:', 'For classes, you can use either public or default:For attributes, methods and constructors, you can use the one of the \nfollowing:', 'For classes, you can use either final or abstract:For attributes and methods, you can use the one of the \nfollowing:', ""If you don't want the ability to override existing attribute values, declare \nattributes as final:"", 'A static method means that it can be \naccessed without creating an object of the class, unlike public:', 'An abstract method belongs to an abstract class, and it does not have a body. \nThe body is provided by the subclass:']","['', '', '', '', '', '']","['Modifiers###&&&|||Access Modifiers - controls the access level|||Non-Access Modifiers - do not control access level, but provides other functionality|||']","[""Modifier|||Description|||Try it|||&&&public|||The class is accessible by any other class|||Try it »|||&&&default|||The class is only accessible by \nclasses in the same package. This is used when you don't specify a modifier. You will learn more about packages in the Packages chapter|||Try it »|||&&&"", ""Modifier|||Description|||Try it|||&&&public|||The code is accessible for all classes|||Try it »|||&&&private|||The code is only accessible within the declared class|||Try it »|||&&&default|||The code is only accessible in the same package. This is used when you don't specify a modifier. You will learn more about packages in the Packages chapter|||Try it »|||&&&protected|||The code is accessible in the same package and subclasses. You will learn more about subclasses and \nsuperclasses in the Inheritance chapter|||Try it »|||&&&"", 'Modifier|||Description|||Try it|||&&&final|||The class cannot be inherited by other classes (You will learn more about inheritance in the Inheritance chapter)|||Try it »|||&&&abstract|||The class cannot be used to create objects (To access an abstract class, it must be inherited from another class. You will learn more about inheritance and abstraction in the Inheritance and Abstraction chapters)|||Try it »|||&&&', 'Modifier|||Description|||&&&final|||Attributes and methods cannot be overridden/modified|||&&&static|||Attributes and methods belongs to the class, rather than an object|||&&&abstract|||Can only be used in an abstract class, and can only be used on methods. The method does not have a body, for example \nabstract void run();. The body is provided by the \nsubclass (inherited from). You will learn more about inheritance and abstraction in the Inheritance and Abstraction chapters|||&&&transient|||Attributes and methods are skipped when serializing the object containing them|||&&&synchronized|||Methods can only be accessed by one thread at a time|||&&&volatile|||The value of an attribute is not cached thread-locally, and is always read from the ""main memory""|||&&&']",[]
java||Encapsulation,https://www.w3schools.com/java/java_encapsulation.asp,,['Encapsulation'],"['The meaning of Encapsulation, is to make sure that ""sensitive"" data is hidden \nfrom users. To achieve this, you must:\n\ndeclare class variables/attributes as private\nprovide public get \nand set methods to access and update the value of a private \nvariable\n\n\nGet and Set\nYou learned from the previous chapter that private variables can only be \naccessed within the same class (an outside class has no access to it). However, \nit is possible to access them if we provide public get and set methods.\nThe get method returns the variable value, and the set method sets the value.\nSyntax for both is that they start with either get or set, followed by the \nname of the variable, with the first letter in upper case:\n\nExample\npublic class Person {\n\xa0 private String name; // private = restricted access\n\n\xa0 // Getter\n\xa0 public String getName() {\n\xa0\xa0\xa0 return name;\n\xa0 }\n\n\xa0 // Setter\n\xa0 public void setName(String newName) {\n\xa0\xa0\xa0 this.name = newName;\n\xa0 }\n}\n\n\nExample explained\nThe get method returns the value of the variable name.\nThe set method takes a parameter (newName) and assigns it to the\nname variable. The this keyword is used to refer to the current \nobject.\nHowever, as the name variable is declared as private, we \ncannot access it from outside this class:\n\nExample\npublic class Main {\n\xa0 public static void main(String[] args) {\n\xa0\xa0\xa0 Person myObj = new Person();\n\xa0\xa0\xa0 myObj.name = ""John"";\xa0 // error\n\xa0\xa0\xa0 System.out.println(myObj.name); // error\xa0\n\xa0 }\n}\n\n\nRun Example »\n\n\nIf the variable was declared as public, we would expect the following output:\n\n\n\nJohn\n\n\n\nHowever, as we try to access a private variable, we get an error:\n\n\n\nMyClass.java:4: error: name has private access in Person\n\xa0\xa0\xa0\xa0myObj.name = ""John"";\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0^\nMyClass.java:5: error: name has private access in Person\n\xa0\xa0\xa0\xa0System.out.println(myObj.name);\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0^\n2 errors\n\n\n\nInstead, we use the getName() and setName() methods to access and update the variable:\n\nExample\npublic class Main {\n\xa0 public static void main(String[] args) {\n\xa0\xa0\xa0 Person myObj = new Person();\n\xa0\xa0\xa0 myObj.setName(""John""); // Set the value of the name variable to ""John""\n\xa0\xa0\xa0 System.out.println(myObj.getName());\n\xa0 }\n}\n\n// Outputs ""John""\n\n\nTry it Yourself »\n\n\n\nWhy Encapsulation?\n\nBetter control of class attributes and methods\nClass attributes can be made read-only (if you only use the get method), or write-only (if you only use the set method)\nFlexible: the programmer can change one part of the code without affecting other parts\nIncreased security of data\n\n\n\n❮ Previous\nNext ❯\n\n\n\n', 'You learned from the previous chapter that private variables can only be \naccessed within the same class (an outside class has no access to it). However, \nit is possible to access them if we provide public get and set methods.The get method returns the variable value, and the set method sets the value.Syntax for both is that they start with either get or set, followed by the \nname of the variable, with the first letter in upper case:The get method returns the value of the variable name.The set method takes a parameter (newName) and assigns it to the\nname variable. The this keyword is used to refer to the current \nobject.However, as the name variable is declared as private, we \ncannot access it from outside this class:If the variable was declared as public, we would expect the following output:However, as we try to access a private variable, we get an error:Instead, we use the getName() and setName() methods to access and update the variable:']",[''],[''],[],[]
java||Packages,https://www.w3schools.com/java/java_packages.asp,,"['Java Packages & API', 'Built-in Packages', 'Import a Class', 'Import a Package', 'User-defined Packages']","['A package in Java is used to group related classes. Think of it as\na folder in a file directory. We use packages to avoid name conflicts, and \nto write a better maintainable code. Packages are divided into two categories:', 'The Java API is a library of prewritten classes, that are free to use, included in the\nJava Development Environment.The library contains components for managing input, database programming, and much much \nmore. The complete list can be found at Oracles website: https://docs.oracle.com/javase/8/docs/api/.The library is divided into packages and classes. \nMeaning you can either import a single class (along with its methods and \nattributes), or a whole package that contain \nall the classes that belong to the specified package.To use a class or a package from the library, you need to use the import \nkeyword:', 'If you find a class you want to use, for example, the Scanner class, which is used to get \nuser input, write the following code:In the example above, java.util is a package, while Scanner is a class of \nthe java.util package.To use the Scanner class, create an object of the class and use any of the available methods found in the Scanner class documentation. \nIn our example, we will use the nextLine() method, which is used to read a \ncomplete line:', 'There are many packages to choose from. In the previous example, we used the Scanner class from the java.util package. This package also contains date and time \nfacilities, random-number generator and other utility classes.To import a whole package, end the sentence with an asterisk sign (*). \nThe following example \nwill import ALL the classes in the java.util package:', 'To create your own package, you need to understand that Java uses a file system directory to store them. Just like folders on your computer:To create a package, use the package keyword:Save the file as MyPackageClass.java, and compile it:Then compile the package:When we compiled the package in the example above, a new folder was created, called ""mypack"".To run the MyPackageClass.java file, write the following:The output will be:']","['', '', '', '', '']",['Java Packages & API###&&&|||Built-in Packages (packages from the Java API)|||User-defined Packages (create your own packages)|||'],[],[]
java||Inheritance,https://www.w3schools.com/java/java_inheritance.asp,,"['Java Inheritance (Subclass and Superclass)', 'The final Keyword']","['In Java, it is possible to inherit attributes and methods from one class to another. We group the ""inheritance concept"" into two categories:To inherit from a class, use the extends \nkeyword.In the example below, the Car class \n(subclass) inherits the attributes and methods from the Vehicle class \n(superclass):', ""If you don't want other classes to inherit from a class, use the final keyword:""]","['', '']",['Java Inheritance (Subclass and Superclass)###&&&|||subclass (child) - the class that inherits from another class|||superclass (parent) - the class being inherited from|||'],[],[]
java||Polymorphism,https://www.w3schools.com/java/java_polymorphism.asp,,['Java Polymorphism'],"['Polymorphism means ""many forms"", and it occurs when we have many classes that are related to each other by inheritance.Like we specified in the previous chapter; \nInheritance lets us \ninherit attributes and methods from another class. Polymorphism \nuses those methods to perform different tasks. This allows us to perform a single \naction in different ways.For example, think of a superclass called Animal that has a method called animalSound(). Subclasses of Animals could be Pigs, Cats, Dogs, Birds - And they also have their own implementation of an animal sound (the pig oinks, and the cat meows, etc.):Now we can create Pig and \nDog objects and call the animalSound() method on both of them:']",[''],[''],[],[]
java||Inner Classes,https://www.w3schools.com/java/java_inner_classes.asp,,"['Java Inner Classes', 'Private Inner Class', 'Static Inner Class', 'Access Outer Class From Inner Class']","['In Java, it is also possible to nest classes (a class within a class). The purpose \nof nested classes is to group classes that belong together, which makes your code more readable and maintainable.To access the inner class, create an object of the outer class, and then create an object of the inner class:', 'Unlike a ""regular"" class, an inner class can be private or protected. \nIf you don\'t want outside objects to access the inner class, declare \nthe class as private:', 'An inner class can also be static, which means that you can access it without \ncreating an object of the outer class:', 'One advantage of inner classes, is that they can access attributes and methods of the outer class:']","['\n\n  Main.java:13: error: OuterClass.InnerClass has private access in OuterClass\n\xa0\xa0\xa0\xa0OuterClass.InnerClass myInner = myOuter.new InnerClass();\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0^\n\n', '', '', '']",[''],[],[]
java||Abstraction,https://www.w3schools.com/java/java_abstract.asp,,['Abstract Classes and Methods'],"['Data abstraction is the process of hiding certain details and showing only essential information to the user.\nAbstraction can be achieved with either abstract classes or \ninterfaces (which you will learn more about in the next chapter).The abstract keyword is a non-access modifier, used for classes and methods:\nAbstract class: is a restricted class that cannot be used to create objects (to access it, it must be inherited from another class).\nAbstract method: can only be used in an abstract class, and it does not have a body. The body is provided by the subclass (inherited from).\n\nAn abstract class can have both abstract and regular methods:\n\nabstract class Animal {\n\xa0 public abstract void animalSound();\n\xa0 public void sleep() {\n\xa0\xa0\xa0 System.out.println(""Zzz"");\n\xa0 }\n}\n\n\nFrom the example above, it is not possible to create an object of the Animal class:\n\nAnimal myObj = new Animal(); // will generate an error\n\n\nTo access the abstract class, it must be inherited from another class. Let\'s convert the Animal class we used in the Polymorphism chapter to an abstract class:\n\nRemember from the Inheritance chapter that we use the extends keyword to inherit from a class.\n\n\nExample\n// Abstract class\nabstract class Animal {\n\xa0 // Abstract method (does not have a body)\n\xa0 public abstract void animalSound();\n\xa0 // Regular method\n\xa0 public void sleep() {\n\xa0\xa0\xa0 System.out.println(""Zzz"");\n\xa0 }\n}\n\n// Subclass (inherit from Animal)\nclass Pig extends Animal {\n\xa0 public void animalSound() {\n\xa0\xa0\xa0 // The body of animalSound() is provided here\n\xa0\xa0\xa0 System.out.println(""The pig says: wee wee"");\n\xa0 }\n}\n\nclass Main {\n\xa0 public static void main(String[] args) {\n\xa0\xa0\xa0 Pig myPig = new Pig(); // Create a Pig object\n\xa0\xa0\xa0 myPig.animalSound();\n\xa0\xa0\xa0 myPig.sleep();\n\xa0 }\n}\n\n\nTry it Yourself »\n\n\n\nWhy And When To Use Abstract Classes and Methods?\nTo achieve security - hide certain details and only show the important \ndetails of an object.\nNote: Abstraction can also be achieved with Interfaces, which you will learn more about in the next chapter.\n\n\n\n❮ Previous\nNext ❯\n\n\n\n']",[''],[''],[],[]
java||Interface,https://www.w3schools.com/java/java_interface.asp,,"['Interfaces', 'Multiple Interfaces ']","['Another way to achieve abstraction in Java, is with interfaces.An interface is a completely ""abstract class"" \nthat is used to group related methods with empty bodies:To access the interface methods, the interface must be ""implemented"" \n(kinda like inherited) by another class with the implements \nkeyword (instead of extends). The body of the \ninterface method is provided by the ""implement"" class:', 'To implement multiple interfaces, separate them with a comma:']","['', '']",[''],[],[]
java||Enums,https://www.w3schools.com/java/java_enums.asp,,"['Enums', 'Enum inside a Class', 'Enum in a Switch Statement', 'Loop Through an Enum']","['An enum is a special ""class"" that represents a group of \nconstants (unchangeable variables, like final variables).To create an enum, use the enum keyword (instead of class or interface), and separate \nthe constants with a comma. Note that they should be in uppercase letters:', 'You can also have an enum inside a class:', 'Enums are often used in switch statements to check for corresponding values:', 'The enum type has a values() method, which returns an array of all enum constants. This method is useful when you want to loop through the constants of an enum:']","['\n  Level myVar = Level.MEDIUM;', '\n\nMEDIUM\n\n', '\n\nMedium level\n\n', '']",[''],[],[]
java||User Input (Scanner),https://www.w3schools.com/java/java_user_input.asp,,"['Java User Input', 'Input Types']","['The Scanner class is used to get \nuser input, and it is found in the java.util package.To use the Scanner class, create an object of the class and use any of the available methods found in the Scanner class documentation. \nIn our example, we will use the nextLine() method, which is used to read Strings:', 'In the example above, we used the nextLine() method, which is used to read Strings. To read other types, look at the table below:In the example below, we use different methods to read data of various types:']","['', '']",[''],['Method|||Description|||&&&nextBoolean()|||Reads a boolean value from the user|||&&&nextByte()|||Reads a byte value from the user|||&&&nextDouble()|||Reads a double value from the user|||&&&nextFloat()|||Reads a float value from the user|||&&&nextInt()|||Reads a int value from the user|||&&&nextLine()|||Reads a String value from the user|||&&&nextLong()|||Reads a long value from the user|||&&&nextShort()|||Reads a short value from the user|||&&&'],[]
java||Date and Time,https://www.w3schools.com/java/java_date.asp,,"['Java Dates', 'Display Current Date', 'Display Current Time', 'Display Current Date and Time', 'Formatting Date and Time']","['Java does not have a built-in Date class, but we can import the java.time \npackage to work with the date and time API. The package includes many date and time classes. \nFor example:', 'To display the current date, import the java.time.LocalDate class, and use its now() method:', 'To display the current time (hour, minute, second, and nanoseconds), import the java.time.LocalTime class, and use its now() method:', 'To display the current date and time, import the java.time.LocalDateTime class, and use its now() method:', 'The ""T"" in the example above is used to separate the date from the time. You can use the DateTimeFormatter class \nwith the ofPattern() method in the same package to format or parse date-time objects. \nThe following example will remove both the ""T"" and nanoseconds from the date-time:The ofPattern() method accepts all sorts of values, if you want to display \nthe date and time in a different format. For example:']","['\n\n\nvar d = new Date();\n\nvar m = d.getMonth() + 1;\nif (m < 10) m = ""0"" + m\n\nvar day = d.getDate();\nif (day < 10) day = ""0"" + day;\n\nvar x = d.getFullYear() + ""-"" + m + ""-"" + day;\ndocument.write(x);\n\n\n', '\n\n\nvar d = new Date();\n\nvar h = d.getHours();\nif (h < 10) h = ""0"" + h;\n\nvar n = d.getMinutes();\nif (n < 10) n = ""0"" + n;\n\nvar s = d.getSeconds();\nif (s < 10) s = ""0"" + s;\n\nvar ms = d.getMilliseconds();\nwhile (ms.toString().length < 3) {\n  ms = ""0"" + ms;\n}\nvar ex = Math.floor(Math.random() * 999);\nwhile (ex.toString().length < 3) {\n  ex = ""0"" + ex;\n}\n\nvar x =h + "":"" + n + "":"" + s + ""."" + ms + ex\ndocument.write(x);\n\n\n', '\n\n\n\nvar d = new Date();\n\nvar m = d.getMonth() + 1;\nif (m < 10) m = ""0"" + m\n\nvar day = d.getDate();\nif (day < 10) day = ""0"" + day;\n\nvar h = d.getHours();\nif (h < 10) h = ""0"" + h;\n\nvar n = d.getMinutes();\nif (n < 10) n = ""0"" + n;\n\nvar s = d.getSeconds();\nif (s < 10) s = ""0"" + s;\n\nvar ms = d.getMilliseconds();\nwhile (ms.toString().length < 3) {\n  ms = ""0"" + ms;\n}\nvar ex = Math.floor(Math.random() * 999);\nwhile (ex.toString().length < 3) {\n  ex = ""0"" + ex;\n}\n\nvar x = d.getFullYear() + ""-"" + m + ""-"" + day + ""T"" + h + "":"" + n + "":"" + s + ""."" + ms + ex\ndocument.write(x);\n\n\n', '', '']",[''],"['Class|||Description|||&&&LocalDate|||Represents a date (year, month, day (yyyy-MM-dd))|||&&&LocalTime|||Represents a time (hour, minute, second and nanoseconds (HH-mm-ss-ns))|||&&&LocalDateTime|||Represents both a date and a time (yyyy-MM-dd-HH-mm-ss-ns)|||&&&DateTimeFormatter|||Formatter for displaying and parsing date-time objects|||&&&', 'Value|||Example|||Tryit|||&&&yyyy-MM-dd|||""1988-09-29""|||Try it »|||&&&dd/MM/yyyy|||""29/09/1988""|||Try it »|||&&&dd-MMM-yyyy|||""29-Sep-1988""|||Try it »|||&&&E, MMM dd yyyy|||""Thu, Sep 29 1988""|||Try it »|||&&&']",[]
java||ArrayList,https://www.w3schools.com/java/java_arraylist.asp,,"['Java ArrayList', 'Add Items', 'Access an Item', 'Change an Item', 'Remove an Item', 'ArrayList Size', 'Loop Through an ArrayList', 'Other Types', 'Sort an ArrayList']","['The ArrayList class is a resizable array, which can be found in the java.util package.The difference between a built-in array and an ArrayList in Java, is that the size of an array cannot be modified (if you want to \nadd or remove elements to/from an array, you have to create a new one). While elements can be added and removed from an ArrayList whenever you want. The syntax is also slightly different:', 'The ArrayList class has many useful methods. For example, to add elements to the ArrayList, use the add() method:', 'To access an element in the ArrayList, use the get() method and refer to the index number:', 'To modify an element, use the set() method \nand refer to the index number:', 'To remove an element, use the remove() method \nand refer to the index number:To remove all the elements in the ArrayList, use the clear() method:', 'To find out how many elements an ArrayList have, use the size method:', 'Loop through the elements of an ArrayList with a for loop, and use the \nsize() method to specify how many times the loop should run:You can also loop through an ArrayList with the for-each loop:', 'Elements in an ArrayList are actually objects. In the examples above, we created elements \n(objects) of type ""String"". Remember that a String in Java is an object (not a primitive type). To use other types, such as int, you must specify an equivalent wrapper class: Integer. For other primitive types, \nuse: Boolean for boolean, Character for char, Double for double, \netc:', 'Another useful class in the java.util package is the Collections class, which include the sort() method for sorting lists \nalphabetically or numerically:']","['', '', '', '', '', '', '', '', '']",[''],[],[]
java||LinkedList,https://www.w3schools.com/java/java_linkedlist.asp,,"['Java LinkedList', 'ArrayList vs. LinkedList', 'LinkedList Methods']","['In the previous chapter, you learned about the ArrayList class. The LinkedList class is \nalmost identical to the \nArrayList:', 'The LinkedList class is a collection which can contain many objects of the same type,\njust like the ArrayList.The LinkedList class has all of the same methods as the ArrayList class because\nthey both implement the List interface. This means that you can add items, change\nitems, remove items and clear the list in the same way.However, while the ArrayList class and the LinkedList class can be used in the same way,\nthey are built very differently.The ArrayList class has a regular array inside it. When an element is added, it is placed\ninto the array. If the array is not big enough, a new, larger array is created to replace the\nold one and the old one is removed.The LinkedList stores its items in ""containers."" The list has a link to the first container\nand each container has a link to the next container in the list. To add an element to the list,\nthe element is placed into a new container and that container is linked to one of the other\ncontainers in the list.', 'For many cases, the ArrayList is more efficient as it is common to need access to\nrandom items in the list, but the LinkedList provides several methods to do certain\noperations more efficiently:']","['', '', '']",[''],['Method|||Description|||Try it|||&&&addFirst()|||Adds an item to the beginning of the list.|||Try it »|||&&&addLast()|||Add an item to the end of the list|||Try it »|||&&&removeFirst()|||Remove an item from the beginning of the list.|||Try it »|||&&&removeLast()|||Remove an item from the end of the list|||Try it »|||&&&getFirst()|||Get the item at the beginning of the list|||Try it »|||&&&getLast()|||Get the item at the end of the list|||Try it »|||&&&'],[]
java||HashMap,https://www.w3schools.com/java/java_hashmap.asp,,"['Java HashMap', 'Add Items', 'Access an Item', 'Remove an Item', 'HashMap Size', 'Loop Through a HashMap', 'Other Types']","['In the ArrayList chapter, you learned that Arrays store items as an ordered collection, and you have to access them with an index number (int type).\nA HashMap however, store items in ""key/value"" pairs, and you can access them by an index of another type (e.g. a String).One object is used as a key (index) to another \nobject (value). It can store different types: String keys and Integer values, or the \nsame type, like: String keys and String values:', 'The HashMap class has many useful methods. For example, to \nadd items to it, use the put() method:', 'To access a value in the HashMap, use the get() method and refer to \nits key:', 'To remove an item, use the remove() method \nand refer to the key:To remove all items, use the clear() method:', 'To find out how many items there are, use the size() method:', 'Loop through the items of a HashMap with a for-each loop.Note: Use the keySet() method if you only want the keys, and use the values() method if you only want the values:', 'Keys and values in a HashMap are actually objects. In the examples above, we used objects of type ""String"". Remember that a String in Java is an object (not a primitive type). To use other types, such as int, you must specify an equivalent wrapper class: Integer. For other primitive types, \nuse: Boolean for boolean, Character for char, Double for double, \netc:']","['', '', '', '', '', '', '']",[''],[],[]
java||HashSet,https://www.w3schools.com/java/java_hashset.asp,,"['Java HashSet', 'Add Items', 'Check If an Item Exists', 'Remove an Item', 'HashSet Size', 'Loop Through a HashSet', 'Other Types']","['A HashSet is a collection of items where every item is unique, and it is found in the java.util \npackage:', 'The HashSet class has many useful methods. For example, to \nadd items to it, use the add() method:Note: In the example above, even though BMW is added twice it only appears once in the set\nbecause every item in a set has to be unique.', 'To check whether an item exists in a HashSet, use the contains() method:', 'To remove an item, use the remove() method:To remove all items, use the clear() method:', 'To find out how many items there are, use the size method:', 'Loop through the items of an HashSet with a for-each loop:', 'Items in an HashSet are actually objects. In the examples above, we created \nitems \n(objects) of type ""String"". Remember that a String in Java is an object (not a primitive type). To use other types, such as int, you must specify an equivalent wrapper class: Integer. For other primitive types, \nuse: Boolean for boolean, Character for char, Double for double, \netc:']","['', '', '', '', '', '', '']",[''],[],[]
java||Iterator,https://www.w3schools.com/java/java_iterator.asp,,"['Java Iterator', 'Getting an Iterator', 'Looping Through a Collection', 'Removing Items from a Collection']","['An Iterator is an object that can be used to loop through collections, like ArrayList\nand HashSet. It is called an ""iterator"" because ""iterating"" is the technical term for looping.To use an Iterator, you must import it from the java.util package.', 'The iterator() method can be used to get an Iterator for any collection:', 'To loop through a collection, use the hasNext() and next() methods of the Iterator:', 'Iterators are designed to easily change the collections that they loop through. The remove() method can remove items from a collection while looping.']","['', '', '', '']",[''],[],[]
java||Wrapper Classes,https://www.w3schools.com/java/java_wrapper_classes.asp,,"['Java Wrapper Classes', 'Creating Wrapper Objects']","['Wrapper classes provide a way to use primitive data types (int, boolean, \netc..) as objects.The table below shows the primitive type and the equivalent wrapper class:Sometimes you must use wrapper classes, for example when working with Collection objects, such \nas ArrayList, where primitive types cannot be \nused (the list can only store objects):', 'To create a wrapper object, use the wrapper class instead of the primitive \ntype. To get the value, you can just print the object:', 'Since you\'re now working with objects, you can use certain methods to get \ninformation about the specific object.For example, the following methods are used to get the value associated with \nthe corresponding wrapper object: intValue(), byteValue(), shortValue(), longValue(), \nfloatValue(), doubleValue(), charValue(), \nbooleanValue().This example will output the same result as the example above:Another useful method is the toString() method, which is used to convert wrapper objects to strings.In the following example, we convert an Integer to a String, and use the length() method of the String class to output the length of the ""string"":']","['', '']",[''],['Primitive Data Type|||Wrapper Class|||&&&byte|||Byte|||&&&short|||Short|||&&&int|||Integer|||&&&long|||Long|||&&&float|||Float|||&&&double|||Double|||&&&boolean|||Boolean|||&&&char|||Character|||&&&'],[]
java||Try...Catch,https://www.w3schools.com/java/java_try_catch.asp,,"['Java Exceptions', 'Java try and catch', 'Finally', 'The throw keyword']","['When executing Java code, different errors can occur: coding errors made by the programmer, errors due to wrong input, \nor other unforeseeable things.When an error occurs, Java will normally stop and generate an error message. The technical term for this is: Java will throw an exception (throw an error).', 'The try statement allows you to define a block of code to be \ntested for errors while it is being executed.The catch statement allows you to define a block of code to \nbe executed, if an error occurs in the try block.The try and catch keywords \ncome in pairs:Consider the following example:If an error occurs, we can use try...catch to catch the error and execute some code to handle it:', 'The finally statement lets you execute code, after try...catch, regardless of the result:', 'The throw statement allows you to create a custom error.The throw statement is used together with an exception type. There are many exception types available in Java: ArithmeticException, \nFileNotFoundException, ArrayIndexOutOfBoundsException, SecurityException, etc:If age was 20, you would not get an exception:']","['\n\n  Exception in thread ""main"" java.lang.ArrayIndexOutOfBoundsException: 10\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \n  at Main.main(Main.java:4)\n\n &&&&&& \n\nSomething went wrong.\n', ""\n\nSomething went wrong.\nThe 'try catch' is finished.\n\n"", '\n\nException in thread ""main"" java.lang.ArithmeticException: Access denied - You must be at least 18 years old.\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0at Main.checkAge(Main.java:4)\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0at Main.main(Main.java:12)\n\n &&&&&& \n\nAccess granted - You are old enough!\n\n', '']",[''],[],[]
